design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_Sys,D30_UW,D30_DW,life_UW_yr,life_DW_yr,life_Sys_yr,t_s
c45,DLC1.2-f-s1,0.27,center,30,18970.0,2.0969,1.673,0.0010091168594626723,4.398462991332444e-05,29728.96520228014,682056.4378765406,28971.446653580326,2.509
c45,DLC1.2-f-s2,0.27,center,30,18970.0,1.9549,1.6784,0.0009483093651487958,3.3659728899402e-05,31635.24594665667,891272.7755372082,30991.868056063904,2.56
c45,DLC1.2-f-s3,0.26,center,30,18970.0,1.7707,1.2107,0.0010940675027010813,6.66664666560937e-05,27420.611549044916,450001.3500754179,26414.514284393535,2.563
c45,DLC1.2-f-s4,0.27,center,30,18970.0,2.1106,1.665,0.001042628394944019,5.191269311640676e-05,28773.434663277865,577893.3474464387,27925.5816353639,2.589
c45,DLC1.2-f-s5,0.26,center,30,18970.0,2.0605,1.6558,0.0010682258707944245,5.546534354782593e-05,28083.94818006928,540878.2868915612,27217.73883965476,2.481
c45,DLC1.2-f-s6,0.29,center,30,18970.0,1.8753,1.3042,0.00104420258403216,4.872771111119389e-05,28730.05723099804,615666.1028370836,27941.288461603464,2.551
c45,DLC1.2-g-s1,0.31,center,30,11340.0,1.7421,1.107,0.000443043607904822,2.1862366257353552e-05,67713.42473909438,1372221.0874547625,65737.54750789862,2.543
c45,DLC1.2-g-s2,0.31,center,30,11340.0,2.5016,1.8458,0.00047564068852400354,2.8055841708464648e-05,63072.820984039994,1069296.0243979702,60838.58657259362,2.533
c45,DLC1.2-g-s3,0.32,center,30,11340.0,2.1637,1.267,0.0004331573565671233,1.8699973307581214e-05,69258.89528405393,1604280.3648194303,67512.5490143683,2.43
c45,DLC1.2-g-s4,0.33,center,30,11340.0,2.122,1.3905,0.0004996876476720688,2.4584679240310323e-05,60037.505709342986,1220272.1746643917,58291.252771687,2.447
c45,DLC1.2-g-s5,0.35,center,30,11340.0,1.958,1.2464,0.00047123249287895415,2.078931780233974e-05,63662.84255297761,1443048.7948297968,62019.07625558959,2.481
c45,DLC1.2-g-s6,0.35,center,30,11340.0,2.9014,2.0954,0.0004960100956642706,2.7168315157041595e-05,60482.63989430126,1104227.473311847,58505.53053955331,2.411
c45,DLC1.2-h-s1,0.41,center,30,6126.0,1.8636,0.6981,0.0002393210802301853,1.9873806296288194e-05,125354.607171024,1509524.6251646853,118943.08750192476,2.41
c45,DLC1.2-h-s2,0.43,center,30,6126.0,1.8286,0.9175,0.00021945060779356368,1.090132966027465e-05,136705.02124205042,2751957.874397881,132686.90936829906,2.477
c45,DLC1.2-h-s3,0.4,center,30,6126.0,2.7381,1.8159,0.00021156118121540832,1.1926687866420959e-05,141802.95188205846,2515367.2449552086,137020.3419988747,2.554
