rank,stage,tag,K1L,K2L,zmL_um,K1R,K2R,zmR_um,sigma_MPa,edge_L_MPa,margin_L_mm,y_star_mm,y_star_pct,edge_R_MPa,margin_R_mm,contact_mm,score,feasible
130,S3,refine r1,6.0,1.0,325.0,3.6,1.0,112.1,2077.2,222.4,0.0,-112.3,53.8,392.5,10.69,406.4,0.95126,1
130,S3,refine r1,6.0,1.0,325.0,3.6,1.0,82.9,2069.7,1551.1,10.69,-112.3,53.8,690.7,10.69,395.7,-0.32114,1
210,S3,refine r0,5.6,0.85,325.0,4.0,0.85,162.5,2102.5,1562.1,8.91,-94.53,54.4,554.1,13.26,325.4,,0
210,S3,refine r0,2.4,0.85,325.0,4.0,0.85,162.5,2115.7,1449.5,0.49,-138.42,79.6,415.3,15.63,331.5,,0
210,S3,refine r0,4.0,1.0,325.0,4.0,0.85,162.5,2075.8,585.6,0.17,-103.33,59.5,539.1,13.49,333.9,0.38292,1
210,S3,refine r0,4.0,0.85,325.0,4.0,0.85,162.5,2096.3,740.4,0.36,-112.08,64.5,492.0,14.13,333.1,0.13581,1
210,S3,refine r0,4.0,1.0,422.5,4.0,0.85,162.5,2073.8,1212.4,2.71,-101.29,58.3,539.1,13.32,331.6,-0.24844,1
210,S3,refine r0,4.0,1.0,227.5,4.0,0.85,162.5,2063.2,1364.9,0.0,-103.54,59.6,513.4,13.85,333.8,-0.44763,1
210,S3,refine r0,4.0,1.0,325.0,5.6,0.85,162.5,2085.5,552.9,0.07,-103.61,59.6,326.6,14.45,333.1,0.41438,1
210,S3,refine r0,4.0,1.0,325.0,3.36,0.85,162.5,2070.2,603.8,0.22,-103.17,59.4,640.6,12.96,334.4,0.36541,1
210,S3,refine r0,4.0,1.0,325.0,5.6,1.0,162.5,2102.8,581.1,0.0,-103.67,59.6,177.6,14.46,333.1,,0
210,S3,refine r0,4.0,1.0,325.0,5.6,0.7,162.5,2068.3,595.2,0.23,-103.43,59.5,467.6,14.21,333.2,0.37211,1
210,S3,refine r0,4.0,1.0,325.0,5.6,0.85,211.3,2091.5,484.4,0.0,-104.84,60.3,390.3,20.02,327.6,0.47493,1
210,S3,refine r0,4.0,1.0,325.0,5.6,0.85,147.9,2083.2,582.7,0.11,-103.1,59.3,310.6,12.15,335.3,0.38785,1
210,S3,refine r1,4.8,1.0,325.0,5.6,0.85,211.3,2092.8,1650.3,8.64,-96.05,55.3,431.3,19.34,319.6,-0.62892,1
210,S3,refine r1,3.2,1.0,325.0,5.6,0.85,211.3,2094.6,952.8,0.17,-113.49,65.3,350.5,20.97,326.5,-0.10435,1
210,S3,refine r1,4.0,0.925,325.0,5.6,0.85,211.3,2100.8,564.2,0.1,-104.85,60.3,369.2,20.46,327.0,,0
210,S3,refine r1,4.0,1.0,373.8,5.6,0.85,211.3,2087.2,1172.8,1.64,-103.52,59.6,388.7,19.89,326.1,-0.23395,1
210,S3,refine r1,4.0,1.0,276.2,5.6,0.85,211.3,2085.9,1007.4,0.0,-104.87,60.3,379.3,20.18,327.4,-0.08074,1
210,S3,refine r1,4.0,1.0,325.0,6.72,0.85,211.3,2097.1,501.8,0.0,-105.15,60.5,287.8,21.49,326.1,0.45348,1
210,S3,refine r1,4.0,1.0,325.0,4.48,0.85,211.3,2083.8,514.9,0.07,-104.42,60.1,513.5,18.3,329.2,0.44697,1
210,S3,refine r1,4.0,1.0,325.0,5.6,0.925,211.3,2100.8,529.1,0.0,-104.93,60.4,325.8,20.49,327.1,,0
210,S3,refine r1,4.0,1.0,325.0,5.6,0.775,211.3,2082.1,505.0,0.08,-104.67,60.2,460.7,19.54,328.0,0.45515,1
210,S3,refine r1,4.0,1.0,325.0,5.6,0.85,242.9,2094.0,478.1,0.0,-105.34,60.6,410.2,22.42,325.2,0.47683,1
210,S3,refine r1,4.0,1.0,325.0,5.6,0.85,206.5,2091.0,484.8,0.0,-104.76,60.3,393.6,19.65,328.0,0.47527,1
210,S3,refine r2,4.4,1.0,325.0,5.6,0.85,242.9,2094.7,223.0,0.0,-96.69,55.6,422.7,22.02,325.6,0.83059,1
210,S3,refine r2,3.96,1.0,325.0,5.6,0.85,242.9,2094.1,498.6,0.0,-105.35,60.6,408.9,22.46,325.1,0.45497,1
210,S3,refine r2,4.4,0.963,325.0,5.6,0.85,242.9,2099.3,212.0,0.0,-96.74,55.7,415.6,22.25,325.3,0.84179,1
210,S3,refine r2,4.4,0.963,349.4,5.6,0.85,242.9,2098.5,703.3,0.94,-96.01,55.2,413.9,22.16,324.5,0.33251,1
210,S3,refine r2,4.4,0.963,300.6,5.6,0.85,242.9,2096.2,671.7,0.0,-96.77,55.7,412.2,22.35,325.3,0.35334,1
210,S3,refine r2,4.4,0.963,325.0,6.16,0.85,242.9,2102.4,235.4,0.0,-96.98,55.8,377.4,23.27,324.3,,0
210,S3,refine r2,4.4,0.963,325.0,5.04,0.85,242.9,2095.5,182.7,0.0,-96.45,55.5,464.6,21.02,326.6,0.87568,1
210,S3,refine r2,4.4,0.963,325.0,5.04,0.887,242.9,2100.0,233.8,0.0,-96.53,55.5,438.7,21.34,326.3,,0
210,S3,refine r2,4.4,0.963,325.0,5.04,0.812,242.9,2091.0,110.2,0.0,-96.37,55.4,491.8,20.66,326.9,0.95344,1
210,S3,refine r2,4.4,0.963,325.0,5.04,0.812,261.2,2091.8,101.4,0.0,-96.58,55.6,498.4,21.56,326.0,0.96077,1
210,S3,refine r2,4.4,0.963,325.0,5.04,0.812,241.6,2090.9,110.9,0.0,-96.35,55.4,491.2,20.58,327.0,0.95288,1
