design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_DW,eps_Sys
a05,DLC1.2-d-s1,0.2,center,30,38180.0,2.2174,-17.4881,1.7792
a05,DLC1.2-d-s2,0.2,center,30,38180.0,1.8742,-15.8868,1.5797
a05,DLC1.2-d-s3,0.19,center,30,38180.0,1.6471,-14.8206,1.3573
a05,DLC1.2-d-s4,0.2,center,30,38180.0,1.9742,-18.3367,1.5981
a05,DLC1.2-d-s5,0.21,center,30,38180.0,2.0557,-15.9349,1.6412
a05,DLC1.2-d-s6,0.2,center,30,38180.0,1.7122,-17.1124,1.3349
a05,DLC1.2-e-s1,0.23,center,30,28490.0,1.8616,-24.0351,1.2678
a05,DLC1.2-e-s2,0.24,center,30,28490.0,2.1253,-24.6305,1.4969
a05,DLC1.2-e-s3,0.21,center,30,28490.0,2.0091,-23.6667,1.5549
a05,DLC1.2-e-s4,0.24,center,30,28490.0,2.2884,-28.1068,1.6648
a05,DLC1.2-e-s5,0.21,center,30,28490.0,1.716,-15.4837,1.309
a05,DLC1.2-e-s6,0.22,center,30,28490.0,1.8073,-24.3664,1.2777
a05,DLC1.2-f-s1,0.29,center,30,18970.0,2.0238,-30.7571,1.2615
a05,DLC1.2-f-s2,0.29,center,30,18970.0,2.4099,-28.8631,1.8476
a05,DLC1.2-f-s3,0.29,center,30,18970.0,2.1413,-24.869,1.2668
a05,DLC1.2-f-s4,0.29,center,30,18970.0,2.7459,-24.9347,1.9724
a05,DLC1.2-f-s5,0.27,center,30,18970.0,1.8834,-22.9717,1.1897
a05,DLC1.2-f-s6,0.31,center,30,18970.0,2.039,-34.7648,1.0711
a05,DLC1.2-g-s1,0.36,center,30,11340.0,2.8013,-29.1068,1.8416
a05,DLC1.2-g-s2,0.36,center,30,11340.0,2.8061,-22.1397,1.9383
a05,DLC1.2-g-s3,0.36,center,30,11340.0,2.6886,-37.2367,1.4233
a05,DLC1.2-g-s4,0.36,center,30,11340.0,2.8635,-31.2881,1.8243
a05,DLC1.2-g-s5,0.37,center,30,11340.0,2.0055,-33.75,0.9429
a05,DLC1.2-g-s6,0.37,center,30,11340.0,2.491,-28.5376,1.3718
a05,DLC1.2-h-s1,0.42,center,30,6126.0,2.3618,-25.4466,0.8288
a05,DLC1.2-h-s2,0.43,center,30,6126.0,2.1027,-37.6739,0.7449
a05,DLC1.2-h-s3,0.42,center,30,6126.0,2.3458,-34.2571,1.0251
a05,DLC1.2-h-s4,0.43,center,30,6126.0,2.6278,-30.4783,1.2392
a05,DLC1.2-h-s5,0.42,center,30,6126.0,2.4156,-35.7092,1.0109
a05,DLC1.2-h-s6,0.43,center,30,6126.0,1.9241,-40.4351,0.5745
a05,DLC1.2-i-s1,0.53,center,30,2997.0,2.9261,-43.6637,0.9394
a05,DLC1.2-i-s2,0.45,center,30,2997.0,2.6288,-25.1511,1.1803
a05,DLC1.2-i-s3,0.44,center,30,2997.0,2.7961,-25.9983,1.3171
a05,DLC1.2-i-s4,0.48,center,30,2997.0,2.1099,-39.0496,0.2105
a05,DLC1.2-i-s5,0.48,center,30,2997.0,2.6452,-30.241,0.2576
a05,DLC1.2-i-s6,0.51,center,30,2997.0,2.2483,-30.7374,0.5534
a05,DLC1.2-j-s1,0.52,min_pos,30,1332.0,4.1643,-32.2403,1.2964
a05,DLC1.2-j-s2,0.55,center,30,1332.0,2.9729,-27.1807,0.9476
a05,DLC1.2-j-s3,0.54,center,30,1332.0,2.9622,-34.1755,0.5337
a05,DLC1.2-j-s4,0.53,center,30,1332.0,2.7046,-32.5783,0.5932
a05,DLC1.2-j-s5,0.56,center,30,1332.0,2.697,-19.8312,0.8374
a05,DLC1.2-j-s6,0.58,center,30,1332.0,2.7559,-36.4214,0.9722
a05,DLC1.2-k-s1,0.61,center,30,538.2,2.4493,-14.9585,0.4432
a05,DLC1.2-k-s2,0.64,center,30,538.2,1.6417,-9.2962,0.6042
a05,DLC1.2-k-s3,0.63,center,30,538.2,2.4866,-11.0295,0.7766
a05,DLC1.2-k-s4,0.6,center,30,538.2,2.3555,-10.846,0.4716
a05,DLC1.2-k-s5,0.51,center,30,538.2,0.8017,3.0021,1.2142
a05,DLC1.2-k-s6,0.58,min_pos,30,538.2,3.5209,-13.8977,1.2245
a05,DLC2.4.1-a-s1,0.33,center,3,50.0,0.2545,8.0893,1.9886
a05,DLC2.4.1-a-s2,0.37,center,3,50.0,0.4359,8.5227,2.1553
a05,DLC2.4.1-a-s3,0.35,center,3,50.0,0.2305,3.842,1.0094
a05,DLC2.4.1-a-s4,0.33,center,3,50.0,1.2849,1.7379,1.3864
a05,DLC2.4.1-a-s5,0.38,center,3,50.0,0.1789,9.5487,2.2194
a05,DLC2.4.1-a-s6,0.33,center,3,50.0,0.5002,11.328,2.743
a05,DLC2.4.1-b-s1,0.62,min_pos,3,50.0,3.8671,-11.4887,0.5807
a05,DLC2.4.1-b-s2,0.49,center,3,50.0,2.7907,-8.941,0.3397
a05,DLC2.4.1-b-s3,0.42,min_pos,3,50.0,3.8429,-12.2114,0.5254
a05,DLC2.4.1-b-s4,0.48,center,3,50.0,2.6023,-8.4298,0.2948
a05,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,4.4444,-12.0905,0.4532
a05,DLC2.4.1-b-s6,0.37,min_pos,3,50.0,3.1165,-7.3042,0.7997
a05,DLC2.4.2-a-s1,0.25,center,15,25.0,2.4743,-21.6506,0.9328
a05,DLC2.4.2-a-s2,0.2,center,15,25.0,2.1321,-2.7019,1.7155
a05,DLC2.4.2-a-s3,0.27,center,15,25.0,2.75,-11.3422,1.5516
a05,DLC2.4.2-a-s4,0.24,center,15,25.0,2.1608,-3.0082,1.6582
a05,DLC2.4.2-a-s5,0.28,center,15,25.0,2.5188,-16.8259,0.9615
a05,DLC2.4.2-a-s6,0.25,center,15,25.0,2.5898,-7.4395,1.7296
a05,DLC2.4.2-b-s1,0.37,center,15,25.0,2.4211,-6.283,0.9404
a05,DLC2.4.2-b-s2,0.51,center,15,25.0,2.8845,-7.4244,0.8807
a05,DLC2.4.2-b-s3,0.42,center,15,25.0,2.5271,-8.8748,0.6396
a05,DLC2.4.2-b-s4,0.41,center,15,25.0,2.5473,-6.4516,0.9907
a05,DLC2.4.2-b-s5,0.37,center,15,25.0,2.2636,-4.3689,1.0969
a05,DLC2.4.2-b-s6,0.27,center,15,25.0,2.5333,-6.5823,0.9175
a05,DLC4.1-a-y1,0.16,center,10,10000.0,1.584,0.9114,1.4784
a05,DLC4.1-a-y2,0.16,center,10,10000.0,1.5529,0.9469,1.4586
a05,DLC4.1-a-y3,0.16,center,10,10000.0,1.5346,1.0137,1.4541
a05,DLC4.1-b-y1,0.27,center,10,500.0,1.902,-1.8763,1.4087
a05,DLC4.1-b-y2,0.28,center,10,500.0,2.0256,-1.8048,1.5467
a05,DLC4.1-b-y3,0.27,center,10,500.0,1.9957,-1.2024,1.6135
a05,DLC4.1-c-y1,0.24,center,10,500.0,2.1495,-2.4055,1.3523
a05,DLC4.1-c-y2,0.32,center,10,500.0,2.7953,-3.9645,1.6707
a05,DLC4.1-c-y3,0.49,min_pos,10,500.0,3.3248,-9.9072,0.772
a05,DLC6.4-a-s1,3.0,center,30,24340.0,0.1611,0.2151,0.1697
a05,DLC6.4-a-s2,3.0,center,30,24340.0,0.5876,0.6298,0.5944
a05,DLC6.4-a-s3,3.0,center,30,24340.0,0.4682,0.618,0.4922
a05,DLC6.4-a-s4,3.0,center,30,24340.0,0.5812,0.7054,0.6011
a05,DLC6.4-a-s5,3.0,center,30,24340.0,0.2415,0.2982,0.2506
a05,DLC6.4-a-s6,3.0,center,30,24340.0,0.5511,0.6402,0.5653
a05,DLC6.4-b-s1,0.29,center,30,292.4,2.5788,-4.3287,1.368
a05,DLC6.4-b-s2,0.29,center,30,292.4,2.8096,-5.0929,1.4044
a05,DLC6.4-b-s3,0.23,center,30,292.4,2.3946,-2.8849,1.4976
a05,DLC6.4-b-s4,0.4,center,30,292.4,2.3427,-9.1669,0.1159
a05,DLC6.4-b-s5,0.52,min_pos,30,292.4,4.0699,-11.7109,0.6443
a05,DLC6.4-b-s6,0.25,center,30,292.4,2.3575,-3.1405,1.4264
a06,DLC1.2-a-s1,0.17,center,30,37800.0,1.5671,-0.3143,1.4557
a06,DLC1.2-a-s2,0.16,center,30,37800.0,1.5444,0.3292,1.4727
a06,DLC1.2-a-s3,0.16,center,30,37800.0,1.5924,0.4329,1.523
a06,DLC1.2-a-s4,0.16,center,30,37800.0,1.4926,0.3974,1.4266
a06,DLC1.2-a-s5,0.18,center,30,37800.0,1.6687,0.4138,1.5901
a06,DLC1.2-a-s6,0.17,center,30,37800.0,1.5837,0.1269,1.4974
a06,DLC1.2-b-s1,0.18,center,30,45700.0,1.6381,-3.1419,1.4565
a06,DLC1.2-b-s2,0.18,center,30,45700.0,1.5625,-2.3737,1.4127
a06,DLC1.2-b-s3,0.18,center,30,45700.0,1.7336,-3.3717,1.5418
a06,DLC1.2-b-s4,0.18,center,30,45700.0,1.5548,-3.6852,1.3617
a06,DLC1.2-b-s5,0.18,center,30,45700.0,1.7253,-2.5231,1.5595
a06,DLC1.2-b-s6,0.18,center,30,45700.0,1.8158,-2.4746,1.6587
a06,DLC1.2-c-s1,0.19,center,30,45040.0,1.5477,-12.2016,1.2762
a06,DLC1.2-c-s2,0.21,center,30,45040.0,1.8563,-14.2314,1.5023
a06,DLC1.2-c-s3,0.21,center,30,45040.0,2.0203,-12.0663,1.7235
a06,DLC1.2-c-s4,0.21,center,30,45040.0,1.7442,-13.8394,1.413
a06,DLC1.2-c-s5,0.2,center,30,45040.0,1.8601,-15.6351,1.4957
a06,DLC1.2-c-s6,0.21,center,30,45040.0,1.7405,-13.1951,1.3934
a06,DLC1.2-d-s1,0.24,center,30,38180.0,1.8037,-14.941,1.224
a06,DLC1.2-d-s2,0.23,center,30,38180.0,1.8268,-14.9113,1.4143
a06,DLC1.2-d-s3,0.24,center,30,38180.0,1.7017,-10.9004,1.3582
a06,DLC1.2-d-s4,0.24,center,30,38180.0,1.9889,-15.6206,1.4946
a06,DLC1.2-d-s5,0.26,center,30,38180.0,2.1494,-11.8019,1.6484
a06,DLC1.2-d-s6,0.24,center,30,38180.0,1.8539,-14.8181,1.3712
a06,DLC1.2-e-s1,0.28,center,30,28490.0,2.0772,-20.0846,1.3024
a06,DLC1.2-e-s2,0.3,center,30,28490.0,2.3848,-19.669,1.6067
a06,DLC1.2-e-s3,0.26,center,30,28490.0,1.969,-20.7303,1.4051
a06,DLC1.2-e-s4,0.29,center,30,28490.0,2.3423,-24.2084,1.4545
a06,DLC1.2-e-s5,0.25,center,30,28490.0,1.7119,-12.4666,1.1927
a06,DLC1.2-e-s6,0.28,center,30,28490.0,2.0652,-19.5335,1.4128
a06,DLC1.2-f-s1,0.33,center,30,18970.0,1.9323,-28.7829,1.0754
a06,DLC1.2-f-s2,0.31,center,30,18970.0,1.9545,-29.0064,1.2828
a06,DLC1.2-f-s3,0.34,center,30,18970.0,2.3802,-20.4195,1.4798
a06,DLC1.2-f-s4,0.32,center,30,18970.0,2.1093,-23.269,1.2511
a06,DLC1.2-f-s5,0.32,center,30,18970.0,2.2426,-18.9742,1.507
a06,DLC1.2-f-s6,0.35,center,30,18970.0,2.5415,-32.6535,1.3751
a06,DLC1.2-g-s1,0.36,center,30,11340.0,2.868,-32.4889,1.7183
a06,DLC1.2-g-s2,0.35,center,30,11340.0,2.7839,-26.6038,1.7108
a06,DLC1.2-g-s3,0.36,center,30,11340.0,2.0974,-40.9262,0.6448
a06,DLC1.2-g-s4,0.36,center,30,11340.0,2.3539,-35.108,1.1442
a06,DLC1.2-g-s5,0.37,center,30,11340.0,2.3375,-38.0753,1.08
a06,DLC1.2-g-s6,0.37,center,30,11340.0,2.9192,-32.2013,1.6387
a06,DLC1.2-h-s1,0.41,center,30,6126.0,2.3745,-29.9841,0.4816
a06,DLC1.2-h-s2,0.43,center,30,6126.0,2.1152,-39.5183,0.5908
a06,DLC1.2-h-s3,0.41,center,30,6126.0,2.0477,-39.7827,0.4156
a06,DLC1.2-h-s4,0.42,center,30,6126.0,2.7954,-36.6062,1.0809
a06,DLC1.2-h-s5,0.41,center,30,6126.0,1.8264,-40.2212,0.2314
a06,DLC1.2-h-s6,0.43,center,30,6126.0,1.8301,-43.8735,0.2126
a06,DLC1.2-i-s1,0.52,center,30,2997.0,2.3496,-46.6054,0.0275
a06,DLC1.2-i-s2,0.43,center,30,2997.0,2.1862,-31.8688,0.2346
a06,DLC1.2-i-s3,0.43,center,30,2997.0,2.9332,-31.8036,1.0271
a06,DLC1.2-i-s4,0.49,min_pos,30,2997.0,3.1529,-38.0351,0.8579
a06,DLC1.2-i-s5,0.49,min_pos,30,2997.0,3.6984,-27.5836,0.9952
a06,DLC1.2-i-s6,0.51,center,30,2997.0,2.1047,-33.0971,0.0298
a06,DLC1.2-j-s1,0.51,min_pos,30,1332.0,3.8465,-33.9048,0.0991
a06,DLC1.2-j-s2,0.56,center,30,1332.0,2.723,-22.0832,0.6104
a06,DLC1.2-j-s3,0.54,center,30,1332.0,2.8659,-33.0234,0.0047
a06,DLC1.2-j-s4,0.52,center,30,1332.0,2.9409,-34.7469,0.1602
a06,DLC1.2-j-s5,0.57,min_pos,30,1332.0,3.4799,-16.8315,1.4296
a06,DLC1.2-j-s6,0.59,center,30,1332.0,2.5378,-34.2639,0.4949
a06,DLC1.2-k-s1,0.63,center,30,538.2,2.3182,-8.0628,0.787
a06,DLC1.2-k-s2,0.67,center,30,538.2,1.1574,2.5229,1.3362
a06,DLC1.2-k-s3,0.65,center,30,538.2,1.8235,-3.6753,0.9591
a06,DLC1.2-k-s4,0.62,center,30,538.2,2.0176,-5.3892,0.7766
a06,DLC1.2-k-s5,0.52,center,30,538.2,0.1694,4.6349,1.2159
a06,DLC1.2-k-s6,0.59,center,30,538.2,2.7348,-8.9918,0.7152
a06,DLC2.4.1-a-s1,0.33,center,3,50.0,1.2109,4.2951,1.8679
a06,DLC2.4.1-a-s2,0.35,center,3,50.0,1.1536,3.0396,1.5508
a06,DLC2.4.1-a-s3,0.36,center,3,50.0,1.2031,2.0918,1.3915
a06,DLC2.4.1-a-s4,0.32,center,3,50.0,2.9087,-1.3049,1.9958
a06,DLC2.4.1-a-s5,0.36,center,3,50.0,0.2589,4.0929,1.0743
a06,DLC2.4.1-a-s6,0.31,center,3,50.0,0.4058,6.3305,1.5928
a06,DLC2.4.1-b-s1,0.61,center,3,50.0,2.7182,-9.7794,0.0569
a06,DLC2.4.1-b-s2,0.49,center,3,50.0,2.677,-6.7446,0.7116
a06,DLC2.4.1-b-s3,0.42,min_pos,3,50.0,3.7276,-9.311,1.0449
a06,DLC2.4.1-b-s4,0.48,center,3,50.0,2.5397,-5.9708,0.7726
a06,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,4.2452,-11.9791,0.2977
a06,DLC2.4.1-b-s6,0.37,center,3,50.0,2.8802,-5.4273,1.0467
a06,DLC2.4.2-a-s1,0.25,center,15,25.0,2.3471,-17.5383,0.4057
a06,DLC2.4.2-a-s2,0.19,center,15,25.0,1.8204,-2.3823,1.3419
a06,DLC2.4.2-a-s3,0.32,center,15,25.0,2.9034,-7.862,1.6983
a06,DLC2.4.2-a-s4,0.27,center,15,25.0,2.0089,-1.4727,1.5847
a06,DLC2.4.2-a-s5,0.32,center,15,25.0,2.7298,-11.3185,1.1936
a06,DLC2.4.2-a-s6,0.28,center,15,25.0,2.1107,-5.3172,1.2854
a06,DLC2.4.2-b-s1,0.37,center,15,25.0,2.4348,-6.0737,0.8826
a06,DLC2.4.2-b-s2,0.51,center,15,25.0,2.7059,-7.0797,0.6952
a06,DLC2.4.2-b-s3,0.42,center,15,25.0,2.3056,-8.8268,0.3914
a06,DLC2.4.2-b-s4,0.41,center,15,25.0,2.3911,-6.0828,0.8716
a06,DLC2.4.2-b-s5,0.38,center,15,25.0,2.328,-3.5177,1.2471
a06,DLC2.4.2-b-s6,0.27,center,15,25.0,2.6402,-7.0288,0.8292
a06,DLC4.1-a-y1,0.16,center,10,10000.0,1.5886,1.099,1.5119
a06,DLC4.1-a-y2,0.16,center,10,10000.0,1.5576,1.1129,1.4885
a06,DLC4.1-a-y3,0.16,center,10,10000.0,1.54,1.1551,1.4806
a06,DLC4.1-b-y1,0.24,center,10,500.0,1.9725,-2.0451,1.3986
a06,DLC4.1-b-y2,0.25,center,10,500.0,1.9732,-1.9785,1.4299
a06,DLC4.1-b-y3,0.24,center,10,500.0,1.9402,-1.5146,1.4787
a06,DLC4.1-c-y1,0.24,center,10,500.0,2.1678,-1.8055,1.4591
a06,DLC4.1-c-y2,0.32,center,10,500.0,2.6556,-3.8058,1.5467
a06,DLC4.1-c-y3,0.49,min_pos,10,500.0,3.0047,-10.1026,0.3781
a06,DLC6.4-a-s1,3.0,center,30,24340.0,0.1666,0.2608,0.1821
a06,DLC6.4-a-s2,3.0,center,30,24340.0,0.5918,0.6649,0.6038
a06,DLC6.4-a-s3,3.0,center,30,24340.0,0.4754,0.6554,0.505
a06,DLC6.4-a-s4,3.0,center,30,24340.0,0.5876,0.7403,0.6127
a06,DLC6.4-a-s5,3.0,center,30,24340.0,0.2458,0.3296,0.2596
a06,DLC6.4-a-s6,3.0,center,30,24340.0,0.5564,0.6741,0.5758
a06,DLC6.4-b-s1,0.29,center,30,292.4,2.4425,-4.4356,1.2055
a06,DLC6.4-b-s2,0.29,center,30,292.4,2.6445,-5.208,1.2139
a06,DLC6.4-b-s3,0.23,center,30,292.4,2.292,-2.9997,1.3697
a06,DLC6.4-b-s4,0.41,min_pos,30,292.4,3.0108,-8.3959,0.7415
a06,DLC6.4-b-s5,0.52,min_pos,30,292.4,3.6715,-12.1291,0.141
a06,DLC6.4-b-s6,0.25,center,30,292.4,2.257,-3.2099,1.3087
a07,DLC1.2-a-s1,0.17,center,30,37800.0,1.5647,-0.3342,1.4531
a07,DLC1.2-a-s2,0.16,center,30,37800.0,1.544,0.3164,1.4721
a07,DLC1.2-a-s3,0.16,center,30,37800.0,1.592,0.4199,1.5223
a07,DLC1.2-a-s4,0.16,center,30,37800.0,1.4925,0.3859,1.4262
a07,DLC1.2-a-s5,0.18,center,30,37800.0,1.6685,0.402,1.5897
a07,DLC1.2-a-s6,0.17,center,30,37800.0,1.5829,0.1122,1.4964
a07,DLC1.2-b-s1,0.18,center,30,45700.0,1.6318,-3.1911,1.4501
a07,DLC1.2-b-s2,0.18,center,30,45700.0,1.557,-2.4119,1.4072
a07,DLC1.2-b-s3,0.18,center,30,45700.0,1.7257,-3.4271,1.5337
a07,DLC1.2-b-s4,0.18,center,30,45700.0,1.5471,-3.7377,1.354
a07,DLC1.2-b-s5,0.18,center,30,45700.0,1.7197,-2.569,1.5536
a07,DLC1.2-b-s6,0.18,center,30,45700.0,1.8103,-2.5187,1.6531
a07,DLC1.2-c-s1,0.2,center,30,45040.0,1.9925,-11.4272,1.7312
a07,DLC1.2-c-s2,0.21,center,30,45040.0,1.8388,-14.3861,1.486
a07,DLC1.2-c-s3,0.21,center,30,45040.0,2.0034,-12.2003,1.7077
a07,DLC1.2-c-s4,0.21,center,30,45040.0,1.7233,-13.9696,1.3937
a07,DLC1.2-c-s5,0.2,center,30,45040.0,1.8397,-15.834,1.4764
a07,DLC1.2-c-s6,0.21,center,30,45040.0,1.7228,-13.3637,1.3768
a07,DLC1.2-d-s1,0.24,center,30,38180.0,1.7694,-15.1673,1.1896
a07,DLC1.2-d-s2,0.23,center,30,38180.0,1.802,-15.107,1.3909
a07,DLC1.2-d-s3,0.24,center,30,38180.0,1.6742,-11.0752,1.3313
a07,DLC1.2-d-s4,0.24,center,30,38180.0,1.9565,-15.8487,1.4628
a07,DLC1.2-d-s5,0.26,center,30,38180.0,2.1175,-11.9824,1.6167
a07,DLC1.2-d-s6,0.24,center,30,38180.0,1.8214,-15.0201,1.3397
a07,DLC1.2-e-s1,0.28,center,30,28490.0,2.0208,-20.3556,1.2466
a07,DLC1.2-e-s2,0.3,center,30,28490.0,2.3276,-19.9584,1.5499
a07,DLC1.2-e-s3,0.26,center,30,28490.0,1.9276,-21.0053,1.3654
a07,DLC1.2-e-s4,0.29,center,30,28490.0,2.2867,-24.5333,1.3996
a07,DLC1.2-e-s5,0.25,center,30,28490.0,1.6753,-12.6406,1.1566
a07,DLC1.2-e-s6,0.28,center,30,28490.0,2.011,-19.8035,1.3598
a07,DLC1.2-f-s1,0.34,center,30,18970.0,2.7797,-27.7958,1.9371
a07,DLC1.2-f-s2,0.31,center,30,18970.0,1.8744,-29.3119,1.2073
a07,DLC1.2-f-s3,0.34,center,30,18970.0,2.3056,-20.6726,1.4076
a07,DLC1.2-f-s4,0.32,center,30,18970.0,2.0297,-23.4865,1.1748
a07,DLC1.2-f-s5,0.32,center,30,18970.0,2.1785,-19.1714,1.4455
a07,DLC1.2-f-s6,0.35,center,30,18970.0,2.4482,-33.0388,1.2849
a07,DLC1.2-g-s1,0.36,center,30,11340.0,2.7772,-32.8238,1.6328
a07,DLC1.2-g-s2,0.35,center,30,11340.0,2.7084,-26.8879,1.6394
a07,DLC1.2-g-s3,0.36,center,30,11340.0,1.9827,-41.2992,0.5337
a07,DLC1.2-g-s4,0.36,center,30,11340.0,2.2643,-35.4896,1.06
a07,DLC1.2-g-s5,0.37,center,30,11340.0,2.2488,-38.437,0.997
a07,DLC1.2-g-s6,0.37,center,30,11340.0,2.8255,-32.5201,1.5507
a07,DLC1.2-h-s1,0.41,center,30,6126.0,2.2895,-30.2017,0.4044
a07,DLC1.2-h-s2,0.43,center,30,6126.0,2.0112,-39.887,0.4952
a07,DLC1.2-h-s3,0.41,center,30,6126.0,1.9308,-40.161,0.308
a07,DLC1.2-h-s4,0.42,center,30,6126.0,2.7109,-36.9077,1.0039
a07,DLC1.2-h-s5,0.42,center,30,6126.0,2.9144,-39.1433,1.3362
a07,DLC1.2-h-s6,0.44,center,30,6126.0,2.9515,-42.8783,1.3474
a07,DLC1.2-i-s1,0.53,min_pos,30,2997.0,3.5032,-45.6562,1.193
a07,DLC1.2-i-s2,0.43,center,30,2997.0,2.0946,-32.127,0.1509
a07,DLC1.2-i-s3,0.43,center,30,2997.0,2.8619,-32.0117,0.964
a07,DLC1.2-i-s4,0.49,min_pos,30,2997.0,3.0219,-38.3749,0.7339
a07,DLC1.2-i-s5,0.49,min_pos,30,2997.0,3.5548,-27.8425,0.8528
a07,DLC1.2-i-s6,0.52,min_pos,30,2997.0,3.3962,-31.8692,1.3328
a07,DLC1.2-j-s1,0.52,min_pos,30,1332.0,5.2042,-32.7645,1.455
a07,DLC1.2-j-s2,0.56,center,30,1332.0,2.5512,-22.4221,0.44
a07,DLC1.2-j-s3,0.55,min_pos,30,1332.0,4.2213,-31.6504,1.3807
a07,DLC1.2-j-s4,0.52,center,30,1332.0,2.7902,-35.1277,0.0166
a07,DLC1.2-j-s5,0.57,min_pos,30,1332.0,3.3428,-17.112,1.2898
a07,DLC1.2-j-s6,0.59,center,30,1332.0,2.4598,-34.7092,0.4187
a07,DLC1.2-k-s1,0.63,center,30,538.2,2.1856,-8.3927,0.634
a07,DLC1.2-k-s2,0.67,center,30,538.2,0.9945,2.1982,1.151
a07,DLC1.2-k-s3,0.65,center,30,538.2,1.6901,-4.0032,0.8002
a07,DLC1.2-k-s4,0.62,center,30,538.2,1.9052,-5.7025,0.6369
a07,DLC1.2-k-s5,0.52,center,30,538.2,0.0929,4.6652,1.1642
a07,DLC1.2-k-s6,0.59,center,30,538.2,2.5886,-9.3143,0.5469
a07,DLC2.4.1-a-s1,0.33,center,3,50.0,1.1331,4.2189,1.789
a07,DLC2.4.1-a-s2,0.35,center,3,50.0,1.1934,3.1272,1.6
a07,DLC2.4.1-a-s3,0.36,center,3,50.0,1.1559,2.0706,1.3496
a07,DLC2.4.1-a-s4,0.32,center,3,50.0,2.8879,-1.24,1.9946
a07,DLC2.4.1-a-s5,0.36,center,3,50.0,0.2507,4.1676,1.082
a07,DLC2.4.1-a-s6,0.31,center,3,50.0,0.3539,6.3341,1.5494
a07,DLC2.4.1-b-s1,0.61,center,3,50.0,2.772,-9.4499,0.174
a07,DLC2.4.1-b-s2,0.49,center,3,50.0,2.949,-6.3803,1.0073
a07,DLC2.4.1-b-s3,0.42,min_pos,3,50.0,3.7087,-9.1073,1.0745
a07,DLC2.4.1-b-s4,0.48,center,3,50.0,2.6536,-5.6992,0.9217
a07,DLC2.4.1-b-s5,0.52,min_pos,3,50.0,4.1822,-11.9365,0.2629
a07,DLC2.4.1-b-s6,0.36,center,3,50.0,1.9439,-6.2054,0.1482
a07,DLC2.4.2-a-s1,0.25,center,15,25.0,2.3751,-17.1985,0.4542
a07,DLC2.4.2-a-s2,0.19,center,15,25.0,1.8411,-2.2705,1.3696
a07,DLC2.4.2-a-s3,0.32,center,15,25.0,2.8038,-7.8745,1.6001
a07,DLC2.4.2-a-s4,0.27,center,15,25.0,1.9662,-1.4677,1.5451
a07,DLC2.4.2-a-s5,0.32,center,15,25.0,2.6411,-11.3489,1.1015
a07,DLC2.4.2-a-s6,0.29,center,15,25.0,2.5738,-4.886,1.7386
a07,DLC2.4.2-b-s1,0.37,center,15,25.0,2.4969,-6.0055,0.9488
a07,DLC2.4.2-b-s2,0.51,center,15,25.0,2.7221,-7.1306,0.6998
a07,DLC2.4.2-b-s3,0.42,center,15,25.0,2.2888,-8.8159,0.3756
a07,DLC2.4.2-b-s4,0.41,center,15,25.0,2.5088,-5.922,0.9961
a07,DLC2.4.2-b-s5,0.38,center,15,25.0,2.57,-3.3179,1.4813
a07,DLC2.4.2-b-s6,0.27,center,15,25.0,2.8378,-6.711,1.054
a07,DLC4.1-a-y1,0.16,center,10,10000.0,1.584,1.0995,1.5082
a07,DLC4.1-a-y2,0.16,center,10,10000.0,1.5523,1.1115,1.4838
a07,DLC4.1-a-y3,0.16,center,10,10000.0,1.5334,1.151,1.4744
a07,DLC4.1-b-y1,0.25,center,10,500.0,2.126,-1.8922,1.5502
a07,DLC4.1-b-y2,0.26,center,10,500.0,2.1166,-1.8316,1.5718
a07,DLC4.1-b-y3,0.24,center,10,500.0,1.8723,-1.5659,1.4112
a07,DLC4.1-c-y1,0.24,center,10,500.0,2.0918,-1.899,1.3803
a07,DLC4.1-c-y2,0.32,center,10,500.0,2.5896,-3.8804,1.4793
a07,DLC4.1-c-y3,0.49,center,10,500.0,2.9433,-10.1629,0.3161
a07,DLC6.4-a-s1,3.0,center,30,24340.0,0.1666,0.2608,0.1821
a07,DLC6.4-a-s2,3.0,center,30,24340.0,0.5918,0.6649,0.6038
a07,DLC6.4-a-s3,3.0,center,30,24340.0,0.4755,0.6554,0.505
a07,DLC6.4-a-s4,3.0,center,30,24340.0,0.5876,0.7403,0.6127
a07,DLC6.4-a-s5,3.0,center,30,24340.0,0.2458,0.3296,0.2596
a07,DLC6.4-a-s6,3.0,center,30,24340.0,0.5564,0.6741,0.5758
a07,DLC6.4-b-s1,0.29,center,30,292.4,2.4572,-4.4189,1.2204
a07,DLC6.4-b-s2,0.29,center,30,292.4,2.6616,-5.1881,1.2314
a07,DLC6.4-b-s3,0.23,center,30,292.4,2.3016,-2.9892,1.3793
a07,DLC6.4-b-s4,0.41,min_pos,30,292.4,3.0251,-8.3797,0.756
a07,DLC6.4-b-s5,0.52,min_pos,30,292.4,3.6908,-12.1085,0.1604
a07,DLC6.4-b-s6,0.25,center,30,292.4,2.2743,-3.1898,1.3264
a08,DLC1.2-a-s1,0.17,center,30,37800.0,1.5048,-0.4525,1.3766
a08,DLC1.2-a-s2,0.16,center,30,37800.0,1.5205,0.2586,1.4381
a08,DLC1.2-a-s3,0.16,center,30,37800.0,1.571,0.365,1.491
