DLC,k,dt_s,eps_UW_pct,eps_DW_pct,eps_Sys_pct
DLC1.2-j-s3,1.65,20.0,486.461781335587,629.2445660234057,528.2972025155843
DLC1.2-j-s3,1.7,20.0,528.6565691071061,691.6388284661648,576.4377912055729
DLC1.2-j-s3,1.75,20.0,573.1980751194587,758.1342005142665,627.4455170218516
DLC1.2-j-s3,1.8,20.0,620.1748048279088,828.9133857618131,681.4370785619063
DLC1.2-j-s3,1.85,20.0,669.676860327463,904.163018672245,738.5314770135823
DLC1.2-j-s3,1.9,20.0,721.7959316201975,984.0736424099335,798.8500033341672
DLC1.2-j-s3,1.95,20.0,776.6252879243293,1068.8396867103695,862.5162254705435
DLC1.2-j-s3,2.0,20.0,834.2597690304738,1158.6594458129357,929.6559756316365
DLC1.2-j-s3,2.05,20.0,894.795776709864,1253.7350564772453,1000.3973376229618
DLC1.2-j-s3,2.1,20.0,958.3312661786717,1354.27247610133,1074.8706342517828
DLC1.2-j-s3,2.15,20.0,1024.9657376220475,1460.4814609575683,1153.2084148102613
DLC1.2-j-s3,2.2,20.0,1094.8002277809821,1572.5755445601876,1235.545442642995
DLC1.2-j-s3,2.25,20.0,1167.9373016046725,1690.7720161762597,1322.018682804434
DLC1.2-j-s3,2.3,20.0,1244.4810439706844,1815.2918994905256,1412.767289810903
DLC1.2-j-s3,2.35,20.0,1324.5370514748179,1946.3599314328435,1507.9325954912222
DLC1.2-j-s3,2.4,20.0,1408.2124242923219,2084.2045411758418,1607.6580969393465
DLC1.2-j-s3,2.45,20.0,1495.615758111784,2229.057829309154,1712.0894445718684
DLC1.2-j-s3,2.5,20.0,1586.8571361427705,2381.1555471955835,1821.374430292715
DLC1.2-j-s3,2.55,20.0,1682.0481211980987,2540.737076513694,1935.662975767007
DLC1.2-j-s3,2.6,20.0,1781.3017478513857,2708.0454089904565,2055.1071208055814
DLC1.2-j-s3,2.65,20.0,1884.7325146703492,2883.3271263268794,2179.8610118613788
DLC1.2-j-s3,2.7,20.0,1992.45637652621,3066.8323803189583,2310.080890638617
DLC1.2-j-s3,2.75,20.0,2104.590736979333,3258.814873175638,2445.925082815322
DLC1.2-j-s3,2.8,20.0,2221.2544407411892,3459.5318380350486,2587.5539868796377
DLC1.2-j-s3,2.85,20.0,2342.5677662125663,3669.244019679789,2735.130063080057
DLC1.2-j-s3,2.9,20.0,2468.652418097839,3888.2156554516387,2888.8178224895532
DLC1.2-j-s3,2.95,20.0,2599.6315200951026,4116.714456365771,3048.783816183448
DLC1.2-j-s3,3.0,20.0,2735.629607661766,4355.011588424165,3215.19662453063
DLC1.2-j-s4,0.0,20.0,-71.88752639609268,-83.03982161875415,-74.98325268294266
DLC1.2-j-s4,0.05,20.0,-68.26267124259869,-80.18628696154295,-71.57711105303004
DLC1.2-j-s4,0.1,20.0,-64.19402301592392,-76.92761246061639,-67.73820486200692
DLC1.2-j-s4,0.15,20.0,-59.65500090264606,-73.21953259281484,-63.43509103629905
DLC1.2-j-s4,0.2,20.0,-54.6250853266379,-69.01055264350961,-58.638699039585894
DLC1.2-j-s4,0.25,20.0,-49.07927423106254,-64.24582025979905,-53.315722334422254
DLC1.2-j-s4,0.3,20.0,-42.97868539650466,-58.86706201463805,-47.421807558166165
DLC1.2-j-s4,0.35,20.0,-36.28254152870095,-52.81276520175345,-40.91030229871395
DLC1.2-j-s4,0.4,20.0,-28.948158721448248,-46.01582436446671,-33.731596622705496
DLC1.2-j-s4,0.45,20.0,-20.93093832754711,-38.4045467571061,-25.833388788269794
DLC1.2-j-s4,0.5,20.0,-12.184362358039724,-29.902617670907183,-17.16066933436674
DLC1.2-j-s4,0.55,20.0,-2.659991697012609,-20.42905380555,-7.655704229867421
DLC1.2-j-s4,0.6,20.0,7.692533712731708,-9.898168284379338,2.7419770435278323
DLC1.2-j-s4,0.65,20.0,18.925493321164755,1.7804545205093891,14.095589416994848
DLC1.2-j-s4,0.7,20.0,31.093083379533425,14.701975897180276,26.471096831981434
DLC1.2-j-s4,0.75,20.0,44.251413439486065,28.966312732825262,39.93721397649273
DLC1.2-j-s4,0.8,20.0,58.45850200175815,44.678141570354946,54.56540552114464
DLC1.2-j-s4,0.85,20.0,73.77427136328963,61.94689769611119,70.42988316386212
DLC1.2-j-s4,0.9,20.0,90.26054172325169,80.88677002739462,87.60760076222405
DLC1.2-j-s4,0.95,20.0,107.98102461975651,101.61669244812059,106.17824780783698
DLC1.2-j-s4,1.0,20.0,127.00131577380351,124.26033214078006,126.22424147246498
DLC1.2-j-s4,1.05,20.0,147.3888874160064,148.94607537941602,147.83071743076692
DLC1.2-j-s4,1.1,20.0,169.21308016723376,175.8070111786082,171.08551964054342
DLC1.2-j-s4,1.15,20.0,192.54509453836607,204.9809131350533,196.07918923923862
DLC1.2-j-s4,1.2,20.0,217.45798210803895,236.6102197492581,222.9049526954598
DLC1.2-j-s4,1.25,20.0,244.02663643105916,270.8420134735145,251.65870933653198
DLC1.2-j-s4,1.3,20.0,272.3277837243708,307.82799869738096,282.43901835745396
DLC1.2-j-s4,1.35,20.0,302.4399733720892,347.7244788522572,315.34708540286596
DLC1.2-j-s4,1.4,20.0,334.44356828624404,390.6923327914615,350.4867488016016
DLC1.2-j-s4,1.45,20.0,368.42073515546934,436.8969905807276,387.9644655228593
DLC1.2-j-s4,1.5,20.0,404.45543460991934,486.5084088156822,427.8892969138365
DLC1.2-j-s4,1.55,20.0,442.6334113271714,539.7010455671234,470.3728942706593
DLC1.2-j-s4,1.6,20.0,483.04218410073656,596.6538350413795,515.5294842874603
DLC1.2-j-s4,1.65,20.0,525.7710358900409,657.5501620313961,563.4758544224036
DLC1.2-j-s4,1.7,20.0,570.9110038682945,722.5778362241127,614.3313382141768
DLC1.2-j-s4,1.75,20.0,618.5548694825154,791.929066421005,668.2178005778953
DLC1.2-j-s4,1.8,20.0,668.7971485380986,865.8004347211103,725.2596231053939
DLC1.2-j-s4,1.85,20.0,721.734081318655,944.3928707093057,785.5836893914266
DLC1.2-j-s4,1.9,20.0,777.4636227504013,1027.9116256868974,849.3193704042911
DLC1.2-j-s4,1.95,20.0,836.0854326191021,1116.5662469766105,916.5985099167967
DLC1.2-j-s4,2.0,20.0,897.7008658464417,1210.5705523297313,987.5554100112143
DLC1.2-j-s4,2.05,20.0,962.412962831744,1310.1426044593568,1062.3268166698913
DLC1.2-j-s4,2.1,20.0,1030.3264398640702,1415.5046857203859,1141.051905461476
DLC1.2-j-s4,2.15,20.0,1101.5476796089733,1526.883272953968,1223.8722673312097
DLC1.2-j-s4,2.2,20.0,1176.1847216735523,1644.5090125116017,1310.9318945024443
DLC1.2-j-s4,2.25,20.0,1254.347253252804,1768.6166954717805,1402.3771664953777
DLC1.2-j-s4,2.3,20.0,1336.1465998598278,1899.4452330601653,1498.3568362680417
DLC1.2-j-s4,2.35,20.0,1421.695716141915,2037.2376322825062,1599.02201648366
DLC1.2-j-s4,2.4,20.0,1511.1091767842076,2182.2409717779897,1704.5261659077767
DLC1.2-j-s4,2.45,20.0,1604.5031675022426,2334.7063778994075,1815.025075937869
DLC1.2-j-s4,2.5,20.0,1701.995476124364,2494.8890010252667,1930.676857267557
DLC1.2-j-s4,2.55,20.0,1803.7054837647695,2663.0479921080273,2051.6419266870694
DLC1.2-j-s4,2.6,20.0,1909.7541560876475,2839.4464794616424,2178.082994021101
DLC1.2-j-s4,2.65,20.0,2020.264034662705,3024.3515457908,2310.165049204872
DLC1.2-j-s4,2.7,20.0,2135.359228412194,3218.034205463611,2448.0553494988458
DLC1.2-j-s4,2.75,20.0,2255.1654051493347,3420.769382028741,2591.923406842208
DLC1.2-j-s4,2.8,20.0,2379.809783207951,3632.8358859775553,2741.9409753450336
DLC1.2-j-s4,2.85,20.0,2509.4211231629884,3854.5163927512845,2898.282038918791
DLC1.2-j-s4,2.9,20.0,2644.129719641436,4086.097420992813,3061.1227990446137
DLC1.2-j-s4,2.95,20.0,2784.067393223155,4327.869311042353,3230.641662678671
DLC1.2-j-s4,3.0,20.0,2929.3674824309473,4580.126203675869,3407.019230293737
DLC1.2-j-s5,0.0,20.0,-70.92687916143444,-80.12115473955292,-73.88866770015018
DLC1.2-j-s5,0.05,20.0,-67.54404246911483,-77.09441758020958,-70.62441955149355
DLC1.2-j-s5,0.1,20.0,-63.76627232189171,-73.68231468845417,-66.96827434389957
DLC1.2-j-s5,0.15,20.0,-59.582527031766745,-69.84596813694029,-62.90028414562888
DLC1.2-j-s5,0.2,20.0,-54.964970479738405,-65.54224722577788,-58.387667958375545
DLC1.2-j-s5,0.25,20.0,-49.87920520538381,-60.725656592614484,-53.39240374724545
DLC1.2-j-s5,0.3,20.0,-44.28907431842336,-55.34682694453969,-47.87401663434551
DLC1.2-j-s5,0.35,20.0,-38.156652906192164,-49.351829395184964,-41.78934901513639
DLC1.2-j-s5,0.4,20.0,-31.442241439393303,-42.68482811308315,-35.09340562875312
DLC1.2-j-s5,0.45,20.0,-24.104361085523117,-35.286077815829564,-27.738707448140033
DLC1.2-j-s5,0.5,20.0,-16.099750744471418,-27.092244883602866,-19.675390951235418
DLC1.2-j-s5,0.55,20.0,-7.383365611940151,-18.03646353289374,-10.851224030721529
DLC1.2-j-s5,0.6,20.0,2.0916229034533496,-8.048317044256825,-1.2115988959297774
DLC1.2-j-s5,0.65,20.0,12.37382606065005,2.946175736505996,9.30047239496905
DLC1.2-j-s5,0.7,20.0,23.513635597194217,15.024569307593794,20.74436008725733
DLC1.2-j-s5,0.75,20.0,35.56322059010939,28.26799643073654,33.18181684620851
DLC1.2-j-s5,0.8,20.0,48.576523474983425,42.761169586120396,46.676976087223544
DLC1.2-j-s5,0.85,20.0,62.60925532223449,58.59237942179338,61.29634874197891
DLC1.2-j-s5,0.9,20.0,77.71889046082137,75.85349059857774,77.10881865878872
DLC1.2-j-s5,0.95,20.0,93.96466053133976,94.6399353806447,94.18563681347563
DLC1.2-j-s5,1.0,20.0,111.40754804245549,115.05070527746679,112.60041448721019
DLC1.2-j-s5,1.05,20.0,130.11027949702938,137.1883410040778,132.4291155498586
DLC1.2-j-s5,1.1,20.0,150.137318147182,161.15892099279532,153.750047971277
DLC1.2-j-s5,1.15,20.0,171.55485643098345,187.07204866013097,176.64385466857402
DLC1.2-j-s5,1.2,20.0,194.430808137502,215.0408386070024,201.19350378454092
DLC1.2-j-s5,1.25,20.0,218.83480034157787,245.18190190805282,227.48427848106542
DLC1.2-j-s5,1.3,20.0,244.83816514492727,277.6153306264531,255.6037663213001
DLC1.2-j-s5,1.35,20.0,272.5139312559399,312.4646816736283,285.64184830548703
DLC1.2-j-s5,1.4,20.0,301.93681543681555,349.85696011857533,317.69068761754636
DLC1.2-j-s5,1.45,20.0,333.18321384339606,389.9226020385461,351.84471813267584
DLC1.2-j-s5,1.5,20.0,366.33119328016204,432.79545699159854,388.2006327301842
DLC1.2-j-s5,1.55,20.0,401.4604823903161,478.61277018166845,426.85737145048154
DLC1.2-j-s5,1.6,20.0,438.6524627986395,527.5151643781788,467.9161095304976
DLC1.2-j-s5,1.65,20.0,477.9901602228105,579.6466216446483,511.4802453476909
DLC1.2-j-s5,1.7,20.0,519.5582355671305,635.1544649241144,557.6553882992107
DLC1.2-j-s5,1.75,20.0,563.4429760110306,694.1893395233659,606.5493466395844
DLC1.2-j-s5,1.8,20.0,609.7322861033505,756.9051945328514,658.2721152974999
DLC1.2-j-s5,1.85,20.0,658.515678872129,823.4592642146168,712.9358636897612
DLC1.2-j-s5,1.9,20.0,709.8842669585553,894.0120493866503,770.6549235483158
DLC1.2-j-s5,1.95,20.0,763.9307537827154,968.7272988285195,831.545776774298
DLC1.2-j-s5,2.0,20.0,820.7494247478893,1047.771990730056,895.7270433313095
DLC1.2-j-s5,2.05,20.0,880.4361384893592,1131.316314202164,963.3194691886466
DLC1.2-j-s5,2.1,20.0,943.088318172958,1219.5336508663552,1034.4459143238219
DLC1.2-j-s5,2.15,20.0,1008.8049428479495,1312.6005565375033,1109.2313407925096
DLC1.2-j-s5,2.2,20.0,1077.6865388582553,1410.6967430124198,1187.8028008730178
DLC1.2-j-s5,2.25,20.0,1149.8351713155057,1514.0050599751507,1270.2894252913848
DLC1.2-j-s5,2.3,20.0,1225.3544356369432,1622.7114770284252,1356.8224115324092
DLC1.2-j-s5,2.35,20.0,1304.349449150765,1737.0050658593566,1447.5350122411305
DLC1.2-j-s5,2.4,20.0,1386.9268427711238,1857.077982546318,1542.5625237186232
DLC1.2-j-s5,2.45,20.0,1473.194752744664,1983.1254500129066,1642.042274515394
DLC1.2-j-s5,2.5,20.0,1563.2628124701437,2115.345740633915,1746.1136141250836
DLC1.2-j-s5,2.55,20.0,1657.2421443924643,2253.9401589975027,1854.9179017807949
DLC1.2-j-s5,2.6,20.0,1755.2453519721173,2399.113024826942,1968.59849535584
DLC1.2-j-s5,2.65,20.0,1857.3865117308892,2551.0716560647124,2087.300740370433
DLC1.2-j-s5,2.7,20.0,1963.781165374455,2710.026352121161,2211.171959105443
DLC1.2-j-s5,2.75,20.0,2074.546311992273,2876.1903772893415,2340.361439824063
DLC1.2-j-s5,2.8,20.0,2189.800400335112,3049.7799443273375,2475.020426102
DLC1.2-j-s5,2.85,20.0,2309.6633211703124,3231.014198208806,2615.3021062665134
DLC1.2-j-s5,2.9,20.0,2434.256399714815,3420.1152000422753,2761.3616029444734
DLC1.2-j-s5,2.95,20.0,2563.702388145871,3617.3079111593124,2913.3559627194054
DLC1.2-j-s5,3.0,20.0,2698.1254581892076,3822.8201773714,3071.444145897288
DLC1.2-j-s6,0.0,20.0,-71.14318335848596,-87.692977763799,-75.08571923534274
DLC1.2-j-s6,0.05,20.0,-67.86042059501712,-85.4019336810589,-72.04920336329322
DLC1.2-j-s6,0.1,20.0,-64.2413598536484,-82.74764038190725,-68.67087311950593
DLC1.2-j-s6,0.15,20.0,-60.25900723644002,-79.6822676146169,-64.91866631691086
DLC1.2-j-s6,0.2,20.0,-55.8908497015415,-76.15886107370406,-60.76407090792137
DLC1.2-j-s6,0.25,20.0,-51.10497153030351,-72.1238431107247,-56.16978355187542
DLC1.2-j-s6,0.3,20.0,-45.84813633177463,-67.51700514920823,-51.0806266781034
DLC1.2-j-s6,0.35,20.0,-40.10942297178056,-62.27482258478476,-45.47286562709537
DLC1.2-j-s6,0.4,20.0,-33.85450820672621,-56.32846740316882,-39.30356182405054
DLC1.2-j-s6,0.45,20.0,-27.047327183748273,-49.604495678497514,-32.52727971814997
DLC1.2-j-s6,0.5,20.0,-19.650055167671532,-42.020444834858786,-25.095018079425756
DLC1.2-j-s6,0.55,20.0,-11.623093788123063,-33.49183933331901,-16.955859849669174
DLC1.2-j-s6,0.6,20.0,-2.9250615673154123,-23.929485484964385,-8.056326882369069
DLC1.2-j-s6,0.65,20.0,6.487212025629718,-13.237928815586542,1.6599975568715175
DLC1.2-j-s6,0.7,20.0,16.658689859962017,-1.3159866236797768,12.252347766996197
DLC1.2-j-s6,0.75,20.0,27.63612850721955,11.943059977397375,23.782732353314493
DLC1.2-j-s6,0.8,20.0,39.46807820746889,26.65148510753341,36.315939993087795
DLC1.2-j-s6,0.85,20.0,52.20488175826085,42.92712933149989,49.91954213471112
DLC1.2-j-s6,0.9,20.0,65.89867250023617,60.89340422337139,64.66389309614388
DLC1.2-j-s6,0.95,20.0,80.60337148861603,80.67929129158556,80.6221279192296
DLC1.2-j-s6,1.0,20.0,96.37468390233055,102.4193361189075,97.87015826857694
DLC1.2-j-s6,1.05,20.0,113.27009473343637,126.25363844210584,116.4866666220068
DLC1.2-j-s6,1.1,20.0,131.3488638034172,152.3278387872495,136.55309897213237
DLC1.2-j-s6,1.15,20.0,150.6720201602336,180.79310218496474,158.15365623763338
DLC1.2-j-s6,1.2,20.0,171.30235591576007,211.80609941293545,181.37528456416067
DLC1.2-j-s6,1.25,20.0,193.30441958588892,245.52898614799489,206.30766467694758
DLC1.2-j-s6,1.3,20.0,216.74450899516532,282.12938035532693,233.04320042981516
DLC1.2-j-s6,1.35,20.0,241.69066380508966,321.7803381959035,261.6770066785589
DLC1.2-j-s6,1.4,20.0,268.2126577210359,364.66032869392546,292.30689659104024
DLC1.2-j-s6,1.45,20.0,296.3819904278128,410.9532073725657,325.0333684919328
DLC1.2-j-s6,1.5,20.0,326.2718792987646,460.84818903778546,359.959592327138
DLC1.2-j-s6,1.55,20.0,357.9572509182921,514.5398198656034,397.19139582140554
DLC1.2-j-s6,1.6,20.0,391.51473245298376,572.2279489273078,436.8372503926231
DLC1.2-j-s6,1.65,20.0,427.022642902266,634.1176992691425,479.0082568774758
DLC1.2-j-s6,1.7,20.0,464.5609842556351,700.419438647563,523.8181311155807
DLC1.2-j-s6,1.75,20.0,504.21143258012916,771.3487500078054,571.383189432654
DLC1.2-j-s6,1.8,20.0,546.0573290586975,847.1264017820008,621.8223340576295
DLC1.2-j-s6,1.85,20.0,590.183670997485,927.9783180730592,675.2570385037869
DLC1.2-j-s6,1.9,20.0,636.6771028177554,1014.1355487818812,731.8113329397828
DLC1.2-j-s6,1.95,20.0,685.6259070461507,1105.8342397279112,791.6117895728721
DLC1.2-j-s6,2.0,20.0,737.1199953152287,1203.3156028064495,854.7875080635097
DLC1.2-j-s6,2.05,20.0,791.2508993846787,1306.8258862204327,921.4701009878559
DLC1.2-j-s6,2.1,20.0,848.1117621922667,1416.6163448193593,991.7936793623925
DLC1.2-j-s6,2.15,20.0,907.7973289423659,1532.9432105736114,1065.8948382428364
DLC1.2-j-s6,2.2,20.0,970.403938238915,1656.0676632086586,1143.912642407842
DLC1.2-j-s6,2.25,20.0,1036.0295132686992,1786.255801020135,1225.988612136417
DLC1.2-j-s6,2.3,20.0,1104.7735530400826,1923.7786118879342,1312.2667090867226
DLC1.2-j-s6,2.35,20.0,1176.7371236815743,2068.9119445047427,1402.8933222827218
DLC1.2-j-s6,2.4,20.0,1252.0228498040146,2221.9364798322194,1498.0172542141797
DLC1.2-j-s6,2.45,20.0,1330.7349059296096,2383.1377027959643,1597.7897070546333
DLC1.2-j-s6,2.5,20.0,1412.9790079905276,2552.805874228633,1702.364269001157
DLC1.2-j-s6,2.55,20.0,1498.8624048993918,2731.236003068998,1811.8969007391077
DLC1.2-j-s6,2.6,20.0,1588.4938701935616,2918.7278188233654,1926.5459220344144
DLC1.2-j-s6,2.65,20.0,1681.9836937547987,3115.5857442945035,2046.4719984554715
DLC1.2-j-s6,2.7,20.0,1779.4436736055989,3322.118868582225,2171.838128226233
DLC1.2-j-s6,2.75,20.0,1880.9871077831979,3538.640920358701,2302.8096292116916
DLC1.2-j-s6,2.8,20.0,1986.7287862920414,3765.470241420897,2439.5541260365835
DLC1.2-j-s6,2.85,20.0,2096.784983135274,4002.9297605215966,2582.241537337846
DLC1.2-j-s6,2.9,20.0,2211.2734484256403,4251.346967479998,2731.044063151058
DLC1.2-j-s6,2.95,20.0,2330.313400576025,4511.053887572155,2886.1361724308863
DLC1.2-j-s6,3.0,20.0,2454.0255185696824,4782.387056201126,3047.694590705314
DLC1.2-k-s1,0.0,20.0,-76.26596174844579,-81.9097409660648,-78.34105890569967
DLC1.2-k-s1,0.05,20.0,-73.20514148585004,-79.15568244811921,-75.39473519365151
DLC1.2-k-s1,0.1,20.0,-69.78146598944812,-76.02891777821374,-72.08203284872022
DLC1.2-k-s1,0.15,20.0,-65.96122422485186,-72.48496924103954,-68.36527280214068
DLC1.2-k-s1,0.2,20.0,-61.70825207348446,-68.47766643158255,-64.20458342284765
DLC1.2-k-s1,0.25,20.0,-56.98390633060521,-63.95650203491523,-59.556920172912896
DLC1.2-k-s1,0.3,20.0,-51.74704198718797,-58.86591950342671,-54.37578729242449
DLC1.2-k-s1,0.35,20.0,-45.95398985400292,-53.14586050129824,-48.61142069555946
DLC1.2-k-s1,0.4,20.0,-39.558536664233436,-46.73167513762936,-42.21074027173232
DLC1.2-k-s1,0.45,20.0,-32.51190915594548,-39.554051803263135,-35.1173120399646
DLC1.2-k-s1,0.5,20.0,-24.762762428319185,-31.53896359364383,-27.271319273511963
DLC1.2-k-s1,0.55,20.0,-16.257172269362652,-22.607628707047812,-18.60954146876156
DLC1.2-k-s1,0.6,20.0,-6.9386309899107985,-12.676482588714277,-9.065340057257853
DLC1.2-k-s1,0.65,20.0,3.251953698653365,-1.65715993170934,1.4313501235038162
DLC1.2-k-s1,0.7,20.0,14.376257182072983,10.543515058962093,12.954024456668467
DLC1.2-k-s1,0.75,20.0,26.498534188302703,24.02353147974987,25.57960800944452
DLC1.2-k-s1,0.8,20.0,39.68561310797523,38.88568874635574,39.38845147046981
DLC1.2-k-s1,0.85,20.0,54.00688867742749,55.23758876299605,54.46432410881417
DLC1.2-k-s1,0.9,20.0,69.53431327387082,73.19162403951138,70.89440422426729
DLC1.2-k-s1,0.95,20.0,86.34238703824668,92.86496242668076,88.76926749074867
DLC1.2-k-s1,1.0,20.0,104.50814701115209,114.37952903476601,108.18287353613991
DLC1.2-k-s1,1.05,20.0,124.11115544100753,137.86198581224465,129.23255105160695
DLC1.2-k-s1,1.1,20.0,145.23348740116512,163.44370918798617,152.01898168056877
DLC1.2-k-s1,1.15,20.0,167.95971783350927,191.26076611836442,176.64618290089686
DLC1.2-k-s1,1.2,20.0,192.376908119843,221.4538888289475,203.22149008280076
DLC1.2-k-s1,1.25,20.0,218.5745922685033,254.1684484967964,231.85553787834073
DLC1.2-k-s1,1.3,20.0,246.64476279184163,289.55442808264286,262.66224107592177
DLC1.2-k-s1,1.35,20.0,276.6818563400525,327.7663944911758,295.75877503384277
DLC1.2-k-s1,1.4,20.0,308.7827391481216,368.9634702113695,331.2655557905135
DLC1.2-k-s1,1.45,20.0,343.04669234510465,413.3093045665034,369.3062199348702
DLC1.2-k-s1,1.5,20.0,379.57539716841114,460.97204468455226,410.0076043084604
DLC1.2-k-s1,1.55,20.0,418.47292012008336,512.1243062834836,453.49972560033837
DLC1.2-k-s1,1.6,20.0,459.8456980971019,566.9431443521987,499.9157598870455
DLC1.2-k-s1,1.65,20.0,503.802523523433,625.6100237960692,549.3920221623315
DLC1.2-k-s1,1.7,20.0,550.4545295077677,688.3107901059011,602.0679458947353
DLC1.2-k-s1,1.75,20.0,599.915175047602,755.2356401004873,658.0860626455088
DLC1.2-k-s1,1.8,20.0,652.300230297439,826.579092785446,717.5919817745184
DLC1.2-k-s1,1.85,20.0,707.7277619163683,902.5399603646058,780.7343702575806
DLC1.2-k-s1,1.9,20.0,766.3181185080809,983.3213194346697,847.664932635082
DLC1.2-k-s1,1.95,20.0,828.1939161644525,1069.1304823890969,918.5383911086199
DLC1.2-k-s1,2.0,20.0,893.4800241221385,1160.1789690529954,993.5124657997072
DLC1.2-k-s1,2.05,20.0,962.3035505401436,1256.6824785672486,1072.7478551822592
DLC1.2-k-s1,2.1,20.0,1034.7938284050558,1358.8608615370013,1156.4082166985695
DLC1.2-k-s1,2.15,20.0,1111.0824015694664,1466.9380924569127,1244.660147566725
DLC1.2-k-s1,2.2,20.0,1191.303010928152,1581.1422424233028,1337.6731657859136
DLC1.2-k-s1,2.25,20.0,1275.5915807356803,1701.7054521412324,1435.6196913447525
DLC1.2-k-s1,2.3,20.0,1364.0862050683832,1828.863905232874,1538.6750276366456
DLC1.2-k-s1,2.35,20.0,1456.9271344329384,1962.8578018519406,1647.0173430851698
DLC1.2-k-s1,2.4,20.0,1554.256762523248,2103.931332607654,1760.8276529816571
DLC1.2-k-s1,2.45,20.0,1656.219613126785,2252.3326528006073,1880.289801536397
DLC1.2-k-s1,2.5,20.0,1762.962327181117,2408.31385697181,2005.5904441442067
DLC1.2-k-s1,2.55,20.0,1874.6336499809627,2572.1309537654633,2136.9190298646367
DLC1.2-k-s1,2.6,20.0,1991.3844185357632,2744.043841105126,2274.4677841165026
DLC1.2-k-s1,2.65,20.0,2113.3675490774835,2924.3162816824283,2418.4316915861064
DLC1.2-k-s1,2.7,20.0,2240.7380247180927,3113.2158787568465,2569.008479348096
DLC1.2-k-s1,2.75,20.0,2373.652883255936,3311.0140522646157,2726.398600197638
DLC1.2-k-s1,2.8,20.0,2512.27120513007,3517.9860152344395,2890.805216192299
DLC1.2-k-s1,2.85,20.0,2656.7541015213897,3734.4107505073453,3062.4341824018206
DLC1.2-k-s1,2.9,20.0,2807.2647025992987,3960.570987757648,3241.494030863741
DLC1.2-k-s1,2.95,20.0,2963.968145912565,4196.753180811884,3428.195954742758
DLC1.2-k-s1,3.0,20.0,3127.031564922794,4443.247485262217,3622.7537926914492
DLC1.2-k-s2,0.0,20.0,-81.74530474110398,-86.62168703471104,-83.49595030292787
DLC1.2-k-s2,0.05,20.0,-78.96372319799066,-84.09732185852857,-80.8089104464312
DLC1.2-k-s2,0.1,20.0,-75.79740387351285,-81.17174512242501,-77.7312614975579
DLC1.2-k-s2,0.15,20.0,-72.21521098025396,-77.79557516647111,-74.22529822325492
DLC1.2-k-s2,0.2,20.0,-68.1755210873153,-73.91423230458165,-70.24468659245579
DLC1.2-k-s2,0.25,20.0,-63.633934368407076,-69.46531400552311,-65.73848987000768
DLC1.2-k-s2,0.3,20.0,-58.543232024233745,-64.38137406940369,-60.65212583577073
DLC1.2-k-s2,0.35,20.0,-52.8533378816022,-58.59300087079898,-54.92844756518234
DLC1.2-k-s2,0.4,20.0,-46.51128782624636,-52.023015850574,-48.505642887540056
DLC1.2-k-s2,0.45,20.0,-39.46120615778117,-44.59072662622551,-41.318744082731925
DLC1.2-k-s2,0.5,20.0,-31.644287698533958,-36.20912522409701,-33.2986080151937
DLC1.2-k-s2,0.55,20.0,-22.9987851059026,-26.78489707652175,-24.371907303516373
DLC1.2-k-s2,0.6,20.0,-13.46000114311654,-16.218742435000276,-14.461238604733273
DLC1.2-k-s2,0.65,20.0,-2.9602855312293674,-4.407332484216198,-3.4858286888744594
DLC1.2-k-s2,0.7,20.0,8.570964347844722,8.759082081473979,8.63933108917272
DLC1.2-k-s2,0.75,20.0,21.207299878214968,23.395910171534307,22.003208284873367
DLC1.2-k-s2,0.8,20.0,35.02521569544095,39.62422423912126,36.698727862300615
DLC1.2-k-s2,0.85,20.0,50.10414286184381,57.57075847854547,52.82276764678085
DLC1.2-k-s2,0.9,20.0,66.52644102981611,77.36790214275496,70.47615124924369
DLC1.2-k-s2,0.95,20.0,84.37738967721373,99.1536887151091,89.76363879646554
DLC1.2-k-s2,1.0,20.0,103.74517842544502,123.07178156140219,110.79391571488148
DLC1.2-k-s2,1.05,20.0,124.72089646124003,149.27145659658362,133.67957978823975
DLC1.2-k-s2,1.1,20.0,147.39852111796154,177.9075824232616,158.53712670235444
DLC1.2-k-s2,1.15,20.0,171.8749057001899,209.14059833361085,185.48693428284864
DLC1.2-k-s2,1.2,20.0,198.24976664822577,243.13649051080043,214.6532456184653
DLC1.2-k-s2,1.25,20.0,226.6256701399513,280.0667667189163,246.16415124459454
DLC1.2-k-s2,1.3,20.0,257.1080182212552,320.10842973023665,280.1515705419343
DLC1.2-k-s2,1.35,20.0,289.805034546984,363.4439497044978,316.7512324858301
DLC1.2-k-s2,1.4,20.0,324.8277498045085,410.2612357055294,356.10265586401687
DLC1.2-k-s2,1.45,20.0,362.2899868826652,460.7536065155893,398.34912906466764
DLC1.2-k-s2,1.5,20.0,402.3083458404876,515.1197608861953,443.6376895228574
DLC1.2-k-s2,1.55,20.0,445.00218872288133,573.5637473457507,492.1191029016522
DLC1.2-k-s2,1.6,20.0,490.4936242641341,636.2949336682815,543.9478420737817
DLC1.2-k-s2,1.65,20.0,538.9074925147611,703.5279760938222,599.2820659610239
DLC1.2-k-s2,1.7,20.0,590.3713494225678,775.4827883790423,658.2835982808401
DLC1.2-k-s2,1.75,20.0,645.0154513947946,852.3845107463375,721.1179062432017
