design,DLC,k,eps_UW,eps_DW,eps_Sys
D3,DLC6.4-a-s2,1.08,0.1944,0.2054,0.1963
D3,DLC6.4-a-s2,1.09,0.1964,0.2075,0.1983
D3,DLC6.4-a-s2,1.1,0.1984,0.2095,0.2003
D3,DLC6.4-a-s2,1.11,0.2003,0.2116,0.2023
D3,DLC6.4-a-s2,1.12,0.2023,0.2137,0.2042
D3,DLC6.4-a-s2,1.13,0.2043,0.2158,0.2062
D3,DLC6.4-a-s2,1.14,0.2062,0.2178,0.2082
D3,DLC6.4-a-s2,1.15,0.2082,0.2199,0.2102
D3,DLC6.4-a-s2,1.16,0.2102,0.222,0.2122
D3,DLC6.4-a-s2,1.17,0.2121,0.2241,0.2142
D3,DLC6.4-a-s2,1.18,0.2141,0.2262,0.2162
D3,DLC6.4-a-s2,1.19,0.2161,0.2282,0.2181
D3,DLC6.4-a-s2,1.2,0.218,0.2303,0.2201
D3,DLC6.4-a-s2,1.21,0.22,0.2324,0.2221
D3,DLC6.4-a-s2,1.22,0.222,0.2345,0.2241
D3,DLC6.4-a-s2,1.23,0.2239,0.2366,0.2261
D3,DLC6.4-a-s2,1.24,0.2259,0.2386,0.2281
D3,DLC6.4-a-s2,1.25,0.2279,0.2407,0.2301
D3,DLC6.4-a-s2,1.26,0.2298,0.2428,0.232
D3,DLC6.4-a-s2,1.27,0.2318,0.2449,0.234
D3,DLC6.4-a-s2,1.28,0.2338,0.247,0.236
D3,DLC6.4-a-s2,1.29,0.2357,0.249,0.238
D3,DLC6.4-a-s2,1.3,0.2377,0.2511,0.24
D3,DLC6.4-a-s2,1.31,0.2397,0.2532,0.242
D3,DLC6.4-a-s2,1.32,0.2416,0.2553,0.244
D3,DLC6.4-a-s2,1.33,0.2436,0.2574,0.246
D3,DLC6.4-a-s2,1.34,0.2456,0.2594,0.2479
D3,DLC6.4-a-s2,1.35,0.2475,0.2615,0.2499
D3,DLC6.4-a-s2,1.36,0.2495,0.2636,0.2519
D3,DLC6.4-a-s2,1.37,0.2515,0.2657,0.2539
D3,DLC6.4-a-s2,1.38,0.2534,0.2678,0.2559
D3,DLC6.4-a-s2,1.39,0.2554,0.2699,0.2579
D3,DLC6.4-a-s2,1.4,0.2574,0.2719,0.2599
D3,DLC6.4-a-s2,1.41,0.2594,0.274,0.2619
D3,DLC6.4-a-s2,1.42,0.2613,0.2761,0.2638
D3,DLC6.4-a-s2,1.43,0.2633,0.2782,0.2658
D3,DLC6.4-a-s2,1.44,0.2653,0.2803,0.2678
D3,DLC6.4-a-s2,1.45,0.2672,0.2824,0.2698
D3,DLC6.4-a-s2,1.46,0.2692,0.2844,0.2718
D3,DLC6.4-a-s2,1.47,0.2712,0.2865,0.2738
D3,DLC6.4-a-s2,1.48,0.2731,0.2886,0.2758
D3,DLC6.4-a-s2,1.49,0.2751,0.2907,0.2778
D3,DLC6.4-a-s2,1.5,0.2771,0.2928,0.2798
D3,DLC6.4-a-s2,1.51,0.279,0.2949,0.2817
D3,DLC6.4-a-s2,1.52,0.281,0.2969,0.2837
D3,DLC6.4-a-s2,1.53,0.283,0.299,0.2857
D3,DLC6.4-a-s2,1.54,0.285,0.3011,0.2877
D3,DLC6.4-a-s2,1.55,0.2869,0.3032,0.2897
D3,DLC6.4-a-s2,1.56,0.2889,0.3053,0.2917
D3,DLC6.4-a-s2,1.57,0.2909,0.3074,0.2937
D3,DLC6.4-a-s2,1.58,0.2928,0.3095,0.2957
D3,DLC6.4-a-s2,1.59,0.2948,0.3115,0.2977
D3,DLC6.4-a-s2,1.6,0.2968,0.3136,0.2997
D3,DLC6.4-a-s2,1.61,0.2987,0.3157,0.3016
D3,DLC6.4-a-s2,1.62,0.3007,0.3178,0.3036
D3,DLC6.4-a-s2,1.63,0.3027,0.3199,0.3056
D3,DLC6.4-a-s2,1.64,0.3047,0.322,0.3076
D3,DLC6.4-a-s2,1.65,0.3066,0.3241,0.3096
D3,DLC6.4-a-s2,1.66,0.3086,0.3261,0.3116
D3,DLC6.4-a-s2,1.67,0.3106,0.3282,0.3136
D3,DLC6.4-a-s2,1.68,0.3125,0.3303,0.3156
D3,DLC6.4-a-s2,1.69,0.3145,0.3324,0.3176
D3,DLC6.4-a-s2,1.7,0.3165,0.3345,0.3196
D3,DLC6.4-a-s2,1.71,0.3185,0.3366,0.3216
D3,DLC6.4-a-s2,1.72,0.3204,0.3387,0.3235
D3,DLC6.4-a-s2,1.73,0.3224,0.3408,0.3255
D3,DLC6.4-a-s2,1.74,0.3244,0.3428,0.3275
D3,DLC6.4-a-s2,1.75,0.3263,0.3449,0.3295
D3,DLC6.4-a-s2,1.76,0.3283,0.347,0.3315
D3,DLC6.4-a-s2,1.77,0.3303,0.3491,0.3335
D3,DLC6.4-a-s2,1.78,0.3323,0.3512,0.3355
D3,DLC6.4-a-s2,1.79,0.3342,0.3533,0.3375
D3,DLC6.4-a-s2,1.8,0.3362,0.3554,0.3395
D3,DLC6.4-a-s2,1.81,0.3382,0.3575,0.3415
D3,DLC6.4-a-s2,1.82,0.3401,0.3596,0.3435
D3,DLC6.4-a-s2,1.83,0.3421,0.3616,0.3455
D3,DLC6.4-a-s2,1.84,0.3441,0.3637,0.3474
D3,DLC6.4-a-s2,1.85,0.3461,0.3658,0.3494
D3,DLC6.4-a-s2,1.86,0.348,0.3679,0.3514
D3,DLC6.4-a-s2,1.87,0.35,0.37,0.3534
D3,DLC6.4-a-s2,1.88,0.352,0.3721,0.3554
D3,DLC6.4-a-s2,1.89,0.354,0.3742,0.3574
D3,DLC6.4-a-s2,1.9,0.3559,0.3763,0.3594
D3,DLC6.4-a-s2,1.91,0.3579,0.3784,0.3614
D3,DLC6.4-a-s2,1.92,0.3599,0.3805,0.3634
D3,DLC6.4-a-s2,1.93,0.3619,0.3825,0.3654
D3,DLC6.4-a-s2,1.94,0.3638,0.3846,0.3674
D3,DLC6.4-a-s2,1.95,0.3658,0.3867,0.3694
D3,DLC6.4-a-s2,1.96,0.3678,0.3888,0.3714
D3,DLC6.4-a-s2,1.97,0.3697,0.3909,0.3734
D3,DLC6.4-a-s2,1.98,0.3717,0.393,0.3754
D3,DLC6.4-a-s2,1.99,0.3737,0.3951,0.3774
D3,DLC6.4-a-s2,2.0,0.3757,0.3972,0.3793
D3,DLC6.4-a-s2,2.01,0.3776,0.3993,0.3813
D3,DLC6.4-a-s2,2.02,0.3796,0.4014,0.3833
D3,DLC6.4-a-s2,2.03,0.3816,0.4035,0.3853
D3,DLC6.4-a-s2,2.04,0.3836,0.4056,0.3873
D3,DLC6.4-a-s2,2.05,0.3855,0.4076,0.3893
D3,DLC6.4-a-s2,2.06,0.3875,0.4097,0.3913
D3,DLC6.4-a-s2,2.07,0.3895,0.4118,0.3933
D3,DLC6.4-a-s2,2.08,0.3915,0.4139,0.3953
D3,DLC6.4-a-s2,2.09,0.3934,0.416,0.3973
D3,DLC6.4-a-s2,2.1,0.3954,0.4181,0.3993
D3,DLC6.4-a-s2,2.11,0.3974,0.4202,0.4013
D3,DLC6.4-a-s2,2.12,0.3994,0.4223,0.4033
D3,DLC6.4-a-s2,2.13,0.4013,0.4244,0.4053
D3,DLC6.4-a-s2,2.14,0.4033,0.4265,0.4073
D3,DLC6.4-a-s2,2.15,0.4053,0.4286,0.4093
D3,DLC6.4-a-s2,2.16,0.4073,0.4307,0.4113
D3,DLC6.4-a-s2,2.17,0.4092,0.4328,0.4133
D3,DLC6.4-a-s2,2.18,0.4112,0.4349,0.4153
D3,DLC6.4-a-s2,2.19,0.4132,0.437,0.4173
D3,DLC6.4-a-s2,2.2,0.4152,0.4391,0.4193
D3,DLC6.4-a-s2,2.21,0.4172,0.4412,0.4213
D3,DLC6.4-a-s2,2.22,0.4191,0.4433,0.4232
D3,DLC6.4-a-s2,2.23,0.4211,0.4453,0.4252
D3,DLC6.4-a-s2,2.24,0.4231,0.4474,0.4272
D3,DLC6.4-a-s2,2.25,0.4251,0.4495,0.4292
D3,DLC6.4-a-s2,2.26,0.427,0.4516,0.4312
D3,DLC6.4-a-s2,2.27,0.429,0.4537,0.4332
D3,DLC6.4-a-s2,2.28,0.431,0.4558,0.4352
D3,DLC6.4-a-s2,2.29,0.433,0.4579,0.4372
D3,DLC6.4-a-s2,2.3,0.4349,0.46,0.4392
D3,DLC6.4-a-s2,2.31,0.4369,0.4621,0.4412
D3,DLC6.4-a-s2,2.32,0.4389,0.4642,0.4432
D3,DLC6.4-a-s2,2.33,0.4409,0.4663,0.4452
D3,DLC6.4-a-s2,2.34,0.4428,0.4684,0.4472
D3,DLC6.4-a-s2,2.35,0.4448,0.4705,0.4492
D3,DLC6.4-a-s2,2.36,0.4468,0.4726,0.4512
D3,DLC6.4-a-s2,2.37,0.4488,0.4747,0.4532
D3,DLC6.4-a-s2,2.38,0.4508,0.4768,0.4552
D3,DLC6.4-a-s2,2.39,0.4527,0.4789,0.4572
D3,DLC6.4-a-s2,2.4,0.4547,0.481,0.4592
D3,DLC6.4-a-s2,2.41,0.4567,0.4831,0.4612
D3,DLC6.4-a-s2,2.42,0.4587,0.4852,0.4632
D3,DLC6.4-a-s2,2.43,0.4606,0.4873,0.4652
D3,DLC6.4-a-s2,2.44,0.4626,0.4894,0.4672
D3,DLC6.4-a-s2,2.45,0.4646,0.4915,0.4692
D3,DLC6.4-a-s2,2.46,0.4666,0.4936,0.4712
D3,DLC6.4-a-s2,2.47,0.4686,0.4957,0.4732
D3,DLC6.4-a-s2,2.48,0.4705,0.4978,0.4752
D3,DLC6.4-a-s2,2.49,0.4725,0.4999,0.4772
D3,DLC6.4-a-s2,2.5,0.4745,0.502,0.4792
D3,DLC6.4-a-s2,2.51,0.4765,0.5041,0.4812
D3,DLC6.4-a-s2,2.52,0.4785,0.5062,0.4832
D3,DLC6.4-a-s2,2.53,0.4804,0.5083,0.4852
D3,DLC6.4-a-s2,2.54,0.4824,0.5104,0.4872
D3,DLC6.4-a-s2,2.55,0.4844,0.5125,0.4892
D3,DLC6.4-a-s2,2.56,0.4864,0.5146,0.4912
D3,DLC6.4-a-s2,2.57,0.4884,0.5167,0.4932
D3,DLC6.4-a-s2,2.58,0.4903,0.5188,0.4952
D3,DLC6.4-a-s2,2.59,0.4923,0.5209,0.4972
D3,DLC6.4-a-s2,2.6,0.4943,0.523,0.4992
D3,DLC6.4-a-s2,2.61,0.4963,0.5251,0.5012
D3,DLC6.4-a-s2,2.62,0.4983,0.5272,0.5032
D3,DLC6.4-a-s2,2.63,0.5002,0.5293,0.5052
D3,DLC6.4-a-s2,2.64,0.5022,0.5314,0.5072
D3,DLC6.4-a-s2,2.65,0.5042,0.5335,0.5092
D3,DLC6.4-a-s2,2.66,0.5062,0.5356,0.5112
D3,DLC6.4-a-s2,2.67,0.5082,0.5377,0.5132
D3,DLC6.4-a-s2,2.68,0.5101,0.5398,0.5152
D3,DLC6.4-a-s2,2.69,0.5121,0.5419,0.5172
D3,DLC6.4-a-s2,2.7,0.5141,0.544,0.5192
D3,DLC6.4-a-s2,2.71,0.5161,0.5461,0.5212
D3,DLC6.4-a-s2,2.72,0.5181,0.5482,0.5232
D3,DLC6.4-a-s2,2.73,0.52,0.5503,0.5252
D3,DLC6.4-a-s2,2.74,0.522,0.5524,0.5272
D3,DLC6.4-a-s2,2.75,0.524,0.5545,0.5292
D3,DLC6.4-a-s2,2.76,0.526,0.5566,0.5312
D3,DLC6.4-a-s2,2.77,0.528,0.5588,0.5332
D3,DLC6.4-a-s2,2.78,0.5299,0.5609,0.5352
D3,DLC6.4-a-s2,2.79,0.5319,0.563,0.5372
D3,DLC6.4-a-s2,2.8,0.5339,0.5651,0.5392
D3,DLC6.4-a-s2,2.81,0.5359,0.5672,0.5412
D3,DLC6.4-a-s2,2.82,0.5379,0.5693,0.5432
D3,DLC6.4-a-s2,2.83,0.5399,0.5714,0.5452
D3,DLC6.4-a-s2,2.84,0.5418,0.5735,0.5472
D3,DLC6.4-a-s2,2.85,0.5438,0.5756,0.5492
D3,DLC6.4-a-s2,2.86,0.5458,0.5777,0.5513
D3,DLC6.4-a-s2,2.87,0.5478,0.5798,0.5533
D3,DLC6.4-a-s2,2.88,0.5498,0.5819,0.5553
D3,DLC6.4-a-s2,2.89,0.5517,0.584,0.5573
D3,DLC6.4-a-s2,2.9,0.5537,0.5861,0.5593
D3,DLC6.4-a-s2,2.91,0.5557,0.5882,0.5613
D3,DLC6.4-a-s2,2.92,0.5577,0.5903,0.5633
D3,DLC6.4-a-s2,2.93,0.5597,0.5924,0.5653
D3,DLC6.4-a-s2,2.94,0.5617,0.5946,0.5673
D3,DLC6.4-a-s2,2.95,0.5636,0.5967,0.5693
D3,DLC6.4-a-s2,2.96,0.5656,0.5988,0.5713
D3,DLC6.4-a-s2,2.97,0.5676,0.6009,0.5733
D3,DLC6.4-a-s2,2.98,0.5696,0.603,0.5753
D3,DLC6.4-a-s2,2.99,0.5716,0.6051,0.5773
D3,DLC6.4-a-s2,3.0,0.5736,0.6072,0.5793
D3,DLC6.4-a-s3,0.0,-0.441,-0.4413,-0.4411
D3,DLC6.4-a-s3,0.01,-0.4381,-0.438,-0.438
D3,DLC6.4-a-s3,0.02,-0.4351,-0.4346,-0.435
D3,DLC6.4-a-s3,0.03,-0.4322,-0.4313,-0.432
D3,DLC6.4-a-s3,0.04,-0.4293,-0.4279,-0.429
D3,DLC6.4-a-s3,0.05,-0.4263,-0.4246,-0.426
D3,DLC6.4-a-s3,0.06,-0.4234,-0.4212,-0.423
D3,DLC6.4-a-s3,0.07,-0.4205,-0.4178,-0.42
D3,DLC6.4-a-s3,0.08,-0.4175,-0.4145,-0.417
D3,DLC6.4-a-s3,0.09,-0.4146,-0.4111,-0.414
D3,DLC6.4-a-s3,0.1,-0.4117,-0.4078,-0.411
D3,DLC6.4-a-s3,0.11,-0.4087,-0.4044,-0.408
D3,DLC6.4-a-s3,0.12,-0.4058,-0.4011,-0.405
D3,DLC6.4-a-s3,0.13,-0.4029,-0.3977,-0.402
D3,DLC6.4-a-s3,0.14,-0.3999,-0.3943,-0.399
D3,DLC6.4-a-s3,0.15,-0.397,-0.391,-0.396
D3,DLC6.4-a-s3,0.16,-0.3941,-0.3876,-0.393
D3,DLC6.4-a-s3,0.17,-0.3911,-0.3843,-0.39
D3,DLC6.4-a-s3,0.18,-0.3882,-0.3809,-0.387
D3,DLC6.4-a-s3,0.19,-0.3853,-0.3775,-0.3839
D3,DLC6.4-a-s3,0.2,-0.3823,-0.3742,-0.3809
D3,DLC6.4-a-s3,0.21,-0.3794,-0.3708,-0.3779
D3,DLC6.4-a-s3,0.22,-0.3765,-0.3675,-0.3749
D3,DLC6.4-a-s3,0.23,-0.3735,-0.3641,-0.3719
D3,DLC6.4-a-s3,0.24,-0.3706,-0.3608,-0.3689
D3,DLC6.4-a-s3,0.25,-0.3677,-0.3574,-0.3659
D3,DLC6.4-a-s3,0.26,-0.3647,-0.354,-0.3629
D3,DLC6.4-a-s3,0.27,-0.3618,-0.3507,-0.3599
D3,DLC6.4-a-s3,0.28,-0.3588,-0.3473,-0.3569
D3,DLC6.4-a-s3,0.29,-0.3559,-0.3439,-0.3539
D3,DLC6.4-a-s3,0.3,-0.353,-0.3406,-0.3509
D3,DLC6.4-a-s3,0.31,-0.35,-0.3372,-0.3479
D3,DLC6.4-a-s3,0.32,-0.3471,-0.3339,-0.3448
D3,DLC6.4-a-s3,0.33,-0.3442,-0.3305,-0.3418
D3,DLC6.4-a-s3,0.34,-0.3412,-0.3271,-0.3388
D3,DLC6.4-a-s3,0.35,-0.3383,-0.3238,-0.3358
D3,DLC6.4-a-s3,0.36,-0.3354,-0.3204,-0.3328
D3,DLC6.4-a-s3,0.37,-0.3324,-0.3171,-0.3298
D3,DLC6.4-a-s3,0.38,-0.3295,-0.3137,-0.3268
D3,DLC6.4-a-s3,0.39,-0.3266,-0.3103,-0.3238
D3,DLC6.4-a-s3,0.4,-0.3236,-0.307,-0.3208
D3,DLC6.4-a-s3,0.41,-0.3207,-0.3036,-0.3178
D3,DLC6.4-a-s3,0.42,-0.3177,-0.3002,-0.3147
D3,DLC6.4-a-s3,0.43,-0.3148,-0.2969,-0.3117
D3,DLC6.4-a-s3,0.44,-0.3119,-0.2935,-0.3087
D3,DLC6.4-a-s3,0.45,-0.3089,-0.2901,-0.3057
D3,DLC6.4-a-s3,0.46,-0.306,-0.2868,-0.3027
D3,DLC6.4-a-s3,0.47,-0.3031,-0.2834,-0.2997
D3,DLC6.4-a-s3,0.48,-0.3001,-0.2801,-0.2967
D3,DLC6.4-a-s3,0.49,-0.2972,-0.2767,-0.2937
D3,DLC6.4-a-s3,0.5,-0.2942,-0.2733,-0.2907
D3,DLC6.4-a-s3,0.51,-0.2913,-0.27,-0.2877
D3,DLC6.4-a-s3,0.52,-0.2884,-0.2666,-0.2846
D3,DLC6.4-a-s3,0.53,-0.2854,-0.2632,-0.2816
D3,DLC6.4-a-s3,0.54,-0.2825,-0.2599,-0.2786
D3,DLC6.4-a-s3,0.55,-0.2795,-0.2565,-0.2756
D3,DLC6.4-a-s3,0.56,-0.2766,-0.2531,-0.2726
D3,DLC6.4-a-s3,0.57,-0.2737,-0.2498,-0.2696
D3,DLC6.4-a-s3,0.58,-0.2707,-0.2464,-0.2666
D3,DLC6.4-a-s3,0.59,-0.2678,-0.243,-0.2636
D3,DLC6.4-a-s3,0.6,-0.2649,-0.2397,-0.2606
D3,DLC6.4-a-s3,0.61,-0.2619,-0.2363,-0.2575
D3,DLC6.4-a-s3,0.62,-0.259,-0.2329,-0.2545
D3,DLC6.4-a-s3,0.63,-0.256,-0.2296,-0.2515
D3,DLC6.4-a-s3,0.64,-0.2531,-0.2262,-0.2485
D3,DLC6.4-a-s3,0.65,-0.2502,-0.2228,-0.2455
D3,DLC6.4-a-s3,0.66,-0.2472,-0.2195,-0.2425
D3,DLC6.4-a-s3,0.67,-0.2443,-0.2161,-0.2395
D3,DLC6.4-a-s3,0.68,-0.2413,-0.2127,-0.2364
D3,DLC6.4-a-s3,0.69,-0.2384,-0.2094,-0.2334
D3,DLC6.4-a-s3,0.7,-0.2355,-0.206,-0.2304
D3,DLC6.4-a-s3,0.71,-0.2325,-0.2026,-0.2274
D3,DLC6.4-a-s3,0.72,-0.2296,-0.1993,-0.2244
D3,DLC6.4-a-s3,0.73,-0.2266,-0.1959,-0.2214
D3,DLC6.4-a-s3,0.74,-0.2237,-0.1925,-0.2184
D3,DLC6.4-a-s3,0.75,-0.2208,-0.1891,-0.2154
D3,DLC6.4-a-s3,0.76,-0.2178,-0.1858,-0.2123
D3,DLC6.4-a-s3,0.77,-0.2149,-0.1824,-0.2093
D3,DLC6.4-a-s3,0.78,-0.2119,-0.179,-0.2063
D3,DLC6.4-a-s3,0.79,-0.209,-0.1757,-0.2033
D3,DLC6.4-a-s3,0.8,-0.206,-0.1723,-0.2003
D3,DLC6.4-a-s3,0.81,-0.2031,-0.1689,-0.1973
D3,DLC6.4-a-s3,0.82,-0.2002,-0.1656,-0.1942
D3,DLC6.4-a-s3,0.83,-0.1972,-0.1622,-0.1912
D3,DLC6.4-a-s3,0.84,-0.1943,-0.1588,-0.1882
D3,DLC6.4-a-s3,0.85,-0.1913,-0.1554,-0.1852
D3,DLC6.4-a-s3,0.86,-0.1884,-0.1521,-0.1822
D3,DLC6.4-a-s3,0.87,-0.1855,-0.1487,-0.1792
D3,DLC6.4-a-s3,0.88,-0.1825,-0.1453,-0.1762
D3,DLC6.4-a-s3,0.89,-0.1796,-0.142,-0.1731
D3,DLC6.4-a-s3,0.9,-0.1766,-0.1386,-0.1701
D3,DLC6.4-a-s3,0.91,-0.1737,-0.1352,-0.1671
D3,DLC6.4-a-s3,0.92,-0.1707,-0.1318,-0.1641
D3,DLC6.4-a-s3,0.93,-0.1678,-0.1285,-0.1611
D3,DLC6.4-a-s3,0.94,-0.1649,-0.1251,-0.1581
D3,DLC6.4-a-s3,0.95,-0.1619,-0.1217,-0.155
D3,DLC6.4-a-s3,0.96,-0.159,-0.1183,-0.152
D3,DLC6.4-a-s3,0.97,-0.156,-0.115,-0.149
D3,DLC6.4-a-s3,0.98,-0.1531,-0.1116,-0.146
D3,DLC6.4-a-s3,0.99,-0.1501,-0.1082,-0.143
D3,DLC6.4-a-s3,1.0,-0.1472,-0.1048,-0.14
D3,DLC6.4-a-s3,1.01,-0.1442,-0.1015,-0.1369
D3,DLC6.4-a-s3,1.02,-0.1413,-0.0981,-0.1339
D3,DLC6.4-a-s3,1.03,-0.1384,-0.0947,-0.1309
D3,DLC6.4-a-s3,1.04,-0.1354,-0.0913,-0.1279
D3,DLC6.4-a-s3,1.05,-0.1325,-0.088,-0.1249
D3,DLC6.4-a-s3,1.06,-0.1295,-0.0846,-0.1218
D3,DLC6.4-a-s3,1.07,-0.1266,-0.0812,-0.1188
D3,DLC6.4-a-s3,1.08,-0.1236,-0.0778,-0.1158
D3,DLC6.4-a-s3,1.09,-0.1207,-0.0745,-0.1128
D3,DLC6.4-a-s3,1.1,-0.1177,-0.0711,-0.1098
D3,DLC6.4-a-s3,1.11,-0.1148,-0.0677,-0.1068
D3,DLC6.4-a-s3,1.12,-0.1119,-0.0643,-0.1037
D3,DLC6.4-a-s3,1.13,-0.1089,-0.061,-0.1007
D3,DLC6.4-a-s3,1.14,-0.106,-0.0576,-0.0977
D3,DLC6.4-a-s3,1.15,-0.103,-0.0542,-0.0947
D3,DLC6.4-a-s3,1.16,-0.1001,-0.0508,-0.0917
D3,DLC6.4-a-s3,1.17,-0.0971,-0.0475,-0.0886
D3,DLC6.4-a-s3,1.18,-0.0942,-0.0441,-0.0856
D3,DLC6.4-a-s3,1.19,-0.0912,-0.0407,-0.0826
D3,DLC6.4-a-s3,1.2,-0.0883,-0.0373,-0.0796
D3,DLC6.4-a-s3,1.21,-0.0853,-0.0339,-0.0766
D3,DLC6.4-a-s3,1.22,-0.0824,-0.0306,-0.0735
D3,DLC6.4-a-s3,1.23,-0.0795,-0.0272,-0.0705
D3,DLC6.4-a-s3,1.24,-0.0765,-0.0238,-0.0675
D3,DLC6.4-a-s3,1.25,-0.0736,-0.0204,-0.0645
D3,DLC6.4-a-s3,1.26,-0.0706,-0.0171,-0.0615
D3,DLC6.4-a-s3,1.27,-0.0677,-0.0137,-0.0584
D3,DLC6.4-a-s3,1.28,-0.0647,-0.0103,-0.0554
D3,DLC6.4-a-s3,1.29,-0.0618,-0.0069,-0.0524
D3,DLC6.4-a-s3,1.3,-0.0588,-0.0035,-0.0494
D3,DLC6.4-a-s3,1.31,-0.0559,-0.0002,-0.0464
D3,DLC6.4-a-s3,1.32,-0.0529,0.0032,-0.0433
D3,DLC6.4-a-s3,1.33,-0.05,0.0066,-0.0403
D3,DLC6.4-a-s3,1.34,-0.047,0.01,-0.0373
D3,DLC6.4-a-s3,1.35,-0.0441,0.0134,-0.0343
D3,DLC6.4-a-s3,1.36,-0.0411,0.0167,-0.0312
D3,DLC6.4-a-s3,1.37,-0.0382,0.0201,-0.0282
D3,DLC6.4-a-s3,1.38,-0.0352,0.0235,-0.0252
D3,DLC6.4-a-s3,1.39,-0.0323,0.0269,-0.0222
D3,DLC6.4-a-s3,1.4,-0.0293,0.0303,-0.0192
D3,DLC6.4-a-s3,1.41,-0.0264,0.0337,-0.0161
D3,DLC6.4-a-s3,1.42,-0.0234,0.037,-0.0131
D3,DLC6.4-a-s3,1.43,-0.0205,0.0404,-0.0101
D3,DLC6.4-a-s3,1.44,-0.0175,0.0438,-0.0071
D3,DLC6.4-a-s3,1.45,-0.0146,0.0472,-0.004
D3,DLC6.4-a-s3,1.46,-0.0117,0.0506,-0.001
D3,DLC6.4-a-s3,1.47,-0.0087,0.054,0.002
D3,DLC6.4-a-s3,1.48,-0.0058,0.0573,0.005
D3,DLC6.4-a-s3,1.49,-0.0028,0.0607,0.0081
D3,DLC6.4-a-s3,1.5,0.0001,0.0641,0.0111
D3,DLC6.4-a-s3,1.51,0.0031,0.0675,0.0141
D3,DLC6.4-a-s3,1.52,0.006,0.0709,0.0171
D3,DLC6.4-a-s3,1.53,0.009,0.0743,0.0201
D3,DLC6.4-a-s3,1.54,0.0119,0.0776,0.0232
D3,DLC6.4-a-s3,1.55,0.0149,0.081,0.0262
D3,DLC6.4-a-s3,1.56,0.0178,0.0844,0.0292
D3,DLC6.4-a-s3,1.57,0.0208,0.0878,0.0322
D3,DLC6.4-a-s3,1.58,0.0237,0.0912,0.0353
D3,DLC6.4-a-s3,1.59,0.0267,0.0946,0.0383
D3,DLC6.4-a-s3,1.6,0.0297,0.0979,0.0413
D3,DLC6.4-a-s3,1.61,0.0326,0.1013,0.0443
D3,DLC6.4-a-s3,1.62,0.0356,0.1047,0.0474
D3,DLC6.4-a-s3,1.63,0.0385,0.1081,0.0504
D3,DLC6.4-a-s3,1.64,0.0415,0.1115,0.0534
D3,DLC6.4-a-s3,1.65,0.0444,0.1149,0.0564
D3,DLC6.4-a-s3,1.66,0.0474,0.1183,0.0595
D3,DLC6.4-a-s3,1.67,0.0503,0.1216,0.0625
D3,DLC6.4-a-s3,1.68,0.0533,0.125,0.0655
D3,DLC6.4-a-s3,1.69,0.0562,0.1284,0.0686
D3,DLC6.4-a-s3,1.7,0.0592,0.1318,0.0716
D3,DLC6.4-a-s3,1.71,0.0621,0.1352,0.0746
D3,DLC6.4-a-s3,1.72,0.0651,0.1386,0.0776
D3,DLC6.4-a-s3,1.73,0.068,0.142,0.0807
D3,DLC6.4-a-s3,1.74,0.071,0.1454,0.0837
D3,DLC6.4-a-s3,1.75,0.0739,0.1487,0.0867
D3,DLC6.4-a-s3,1.76,0.0769,0.1521,0.0897
D3,DLC6.4-a-s3,1.77,0.0798,0.1555,0.0928
D3,DLC6.4-a-s3,1.78,0.0828,0.1589,0.0958
D3,DLC6.4-a-s3,1.79,0.0857,0.1623,0.0988
D3,DLC6.4-a-s3,1.8,0.0887,0.1657,0.1019
D3,DLC6.4-a-s3,1.81,0.0916,0.1691,0.1049
D3,DLC6.4-a-s3,1.82,0.0946,0.1725,0.1079
D3,DLC6.4-a-s3,1.83,0.0976,0.1759,0.1109
D3,DLC6.4-a-s3,1.84,0.1005,0.1792,0.114
D3,DLC6.4-a-s3,1.85,0.1035,0.1826,0.117
D3,DLC6.4-a-s3,1.86,0.1064,0.186,0.12
D3,DLC6.4-a-s3,1.87,0.1094,0.1894,0.123
D3,DLC6.4-a-s3,1.88,0.1123,0.1928,0.1261
D3,DLC6.4-a-s3,1.89,0.1153,0.1962,0.1291
D3,DLC6.4-a-s3,1.9,0.1182,0.1996,0.1321
D3,DLC6.4-a-s3,1.91,0.1212,0.203,0.1352
D3,DLC6.4-a-s3,1.92,0.1241,0.2064,0.1382
D3,DLC6.4-a-s3,1.93,0.1271,0.2098,0.1412
D3,DLC6.4-a-s3,1.94,0.1301,0.2132,0.1443
D3,DLC6.4-a-s3,1.95,0.133,0.2165,0.1473
D3,DLC6.4-a-s3,1.96,0.136,0.2199,0.1503
D3,DLC6.4-a-s3,1.97,0.1389,0.2233,0.1533
D3,DLC6.4-a-s3,1.98,0.1419,0.2267,0.1564
D3,DLC6.4-a-s3,1.99,0.1448,0.2301,0.1594
D3,DLC6.4-a-s3,2.0,0.1478,0.2335,0.1624
D3,DLC6.4-a-s3,2.01,0.1507,0.2369,0.1655
D3,DLC6.4-a-s3,2.02,0.1537,0.2403,0.1685
D3,DLC6.4-a-s3,2.03,0.1566,0.2437,0.1715
D3,DLC6.4-a-s3,2.04,0.1596,0.2471,0.1746
D3,DLC6.4-a-s3,2.05,0.1626,0.2505,0.1776
D3,DLC6.4-a-s3,2.06,0.1655,0.2539,0.1806
D3,DLC6.4-a-s3,2.07,0.1685,0.2573,0.1836
