model,DLC,brg,nbin,k,ScaleFactor,rev_total,rpm_tw,dur_total,nbin_all,kappa_w,kappa_m,lambda_in_w,lambda_in_m,lambda_out_w,lambda_out_m,hmin_in_um_w,hmin_in_um_m,hmin_out_um_w,hmin_out_um_m,nu_mm2s_w,nu_mm2s_m,nu1_mm2s_w,nu1_mm2s_m,a_iso_w,a_iso_m,cap_pct,lam_min,lam_max,regime_w,D30_UW,D30_DW,dmg_pct
A1,DLC1.2-b-s3,UW,30,0.2,45700.0,1691755.961,3.7013,27424587.4,30,1.21564,1.21114,2.97083,2.96096,3.11296,3.10262,0.89719,0.89421,0.94011,0.93699,294.63725,294.63725,243.11859,243.98113,1.96823,1.95911,0.0,2.8015,3.2929,혼합 (1≤λ<3),0.00171,3e-05,3.307
A1,DLC1.2-b-s4,DW,30,0.2,45700.0,1682840.348,3.6818,27424568.8,30,1.20873,1.20601,3.41016,3.4025,3.5733,3.56528,1.02987,1.02755,1.07914,1.07671,294.63725,294.63725,244.21561,244.75053,6.46586,6.41142,0.0,3.1862,3.8166,유체 (λ≥3),0.001703,3e-05,3.294
A1,DLC1.2-b-s4,UW,30,0.2,45700.0,1682840.348,3.6818,27424568.8,30,1.20873,1.20601,2.95666,2.95061,3.09811,3.09178,0.89291,0.89109,0.93563,0.93372,294.63725,294.63725,244.21561,244.75053,1.95888,1.95289,0.0,2.8177,3.207,혼합 (1≤λ<3),0.001703,3e-05,3.294
A1,DLC1.2-b-s5,DW,30,0.19,45700.0,1688108.187,3.6933,27424576.1,30,1.21408,1.20895,3.42084,3.40878,3.5845,3.57186,1.03309,1.02945,1.08252,1.0787,294.63725,294.63725,243.54428,244.51489,6.60401,6.55954,0.0,3.1982,3.8717,유체 (λ≥3),0.001786,3.4e-05,3.453
A1,DLC1.2-b-s5,UW,30,0.19,45700.0,1688108.187,3.6933,27424576.1,30,1.21408,1.20895,2.96597,2.95539,3.10786,3.09678,0.89572,0.89253,0.93857,0.93523,294.63725,294.63725,243.54428,244.51489,1.96232,1.95574,0.0,2.8076,3.3219,혼합 (1≤λ<3),0.001786,3.4e-05,3.453
A1,DLC1.2-b-s6,DW,30,0.19,45700.0,1700637.756,3.7207,27424551.5,30,1.22004,1.21652,3.43988,3.42953,3.60445,3.5936,1.03884,1.03572,1.08854,1.08527,294.63725,294.63725,242.07931,242.7623,6.63594,6.55686,0.0,3.1638,3.8566,유체 (λ≥3),0.001704,2.9e-05,3.295
A1,DLC1.2-b-s6,UW,30,0.19,45700.0,1700637.756,3.7207,27424551.5,30,1.22004,1.21652,2.98086,2.97286,3.12347,3.11509,0.90022,0.8978,0.94329,0.94076,294.63725,294.63725,242.07931,242.7623,1.97865,1.96999,0.0,2.7942,3.256,혼합 (1≤λ<3),0.001704,2.9e-05,3.295
A1,DLC1.2-c-s1,DW,30,0.22,45040.0,2143413.5144,4.7581,27028495.9,30,1.50237,1.49144,4.02365,4.00897,4.21614,4.20077,1.21514,1.21071,1.27328,1.26863,294.63725,294.63725,197.30583,198.74679,8.53962,8.65108,0.0,3.64,4.3502,유체 (λ≥3),0.001493,4.2e-05,2.888
A1,DLC1.2-c-s1,UW,30,0.22,45040.0,2143413.5144,4.7581,27028495.9,30,1.50237,1.49144,3.59388,3.5714,3.76581,3.74226,1.08535,1.07856,1.13728,1.13016,294.63725,294.63725,197.30583,198.74679,2.48741,2.47749,0.0,3.1463,4.0545,유체 (λ≥3),0.001493,4.2e-05,2.888
A1,DLC1.2-c-s2,DW,30,0.24,45040.0,2138049.2504,4.7462,27028498.8,30,1.50147,1.48815,4.03378,4.01033,4.22676,4.20219,1.2182,1.21112,1.27648,1.26906,294.63725,294.63725,197.68541,199.52234,9.09078,9.09154,0.0,3.4207,4.3994,유체 (λ≥3),0.001517,4.1e-05,2.934
A1,DLC1.2-c-s2,UW,30,0.24,45040.0,2138049.2504,4.7462,27028498.8,30,1.50147,1.48815,3.59644,3.56786,3.76849,3.73856,1.08612,1.0775,1.13809,1.12904,294.63725,294.63725,197.68541,199.52234,2.5301,2.50916,0.0,2.9866,4.0892,유체 (λ≥3),0.001517,4.1e-05,2.934
A1,DLC1.2-c-s3,DW,30,0.23,45040.0,2149598.8576,4.7718,27028504.7,30,1.50934,1.49466,4.04718,4.01681,4.2408,4.20898,1.22225,1.21308,1.28072,1.27111,294.63725,294.63725,196.78917,198.79336,9.10666,8.93815,0.0,3.5723,4.5653,유체 (λ≥3),0.001417,3.3e-05,2.74
A1,DLC1.2-c-s3,UW,30,0.23,45040.0,2149598.8576,4.7718,27028504.7,30,1.50934,1.49466,3.62288,3.58813,3.79621,3.75979,1.09411,1.08361,1.14645,1.13546,294.63725,294.63725,196.78917,198.79336,2.57907,2.53739,0.0,3.0928,4.0826,유체 (λ≥3),0.001417,3.3e-05,2.74
A1,DLC1.2-c-s4,DW,30,0.24,45040.0,2143849.5016,4.7591,27028490.6,30,1.4957,1.49233,4.04019,4.03205,4.23348,4.22495,1.22014,1.21768,1.27851,1.27593,294.63725,294.63725,197.35622,197.81519,9.87887,9.7982,0.0,3.6302,4.5534,유체 (λ≥3),0.001515,3.4e-05,2.931
A1,DLC1.2-c-s4,UW,30,0.24,45040.0,2143849.5016,4.7591,27028490.6,30,1.4957,1.49233,3.58148,3.57293,3.75283,3.74386,1.08161,1.07902,1.13335,1.13065,294.63725,294.63725,197.35622,197.81519,2.51182,2.49896,0.0,3.1962,3.8786,유체 (λ≥3),0.001515,3.4e-05,2.931
A1,DLC1.2-c-s5,DW,30,0.23,45040.0,2145418.2448,4.7626,27028510.9,30,1.50099,1.49285,4.03863,4.0289,4.23184,4.22165,1.21967,1.21673,1.27802,1.27494,294.63725,294.63725,197.18502,198.23859,9.36079,9.48372,0.0,3.7322,4.4602,유체 (λ≥3),0.001516,4.3e-05,2.932
A1,DLC1.2-c-s5,UW,30,0.23,45040.0,2145418.2448,4.7626,27028510.9,30,1.50099,1.49285,3.58878,3.57193,3.76047,3.74282,1.08381,1.07872,1.13566,1.13033,294.63725,294.63725,197.18502,198.23859,2.4856,2.47836,0.0,3.1944,3.9979,유체 (λ≥3),0.001516,4.3e-05,2.932
A1,DLC1.2-c-s6,DW,30,0.23,45040.0,2139286.0488,4.749,27028503.2,30,1.49946,1.48908,4.01584,4.00442,4.20796,4.196,1.21278,1.20934,1.2708,1.26719,294.63725,294.63725,197.62505,199.05246,8.74234,8.91897,0.0,3.6635,4.2617,유체 (λ≥3),0.001579,5.4e-05,3.053
A1,DLC1.2-c-s6,UW,30,0.23,45040.0,2139286.0488,4.749,27028503.2,30,1.49946,1.48908,3.58113,3.56107,3.75246,3.73143,1.0815,1.07544,1.13324,1.12689,294.63725,294.63725,197.62505,199.05246,2.45324,2.45142,0.0,3.076,3.9794,유체 (λ≥3),0.001579,5.4e-05,3.053
A1,DLC1.2-d-s1,DW,30,0.24,38180.0,2227363.5482,5.8329,22911814.5,30,1.77066,1.76688,4.47939,4.47641,4.69369,4.69057,1.35278,1.35188,1.41749,1.41655,294.63725,294.63725,166.69232,167.07154,9.45232,9.60414,0.0,4.1846,4.9071,유체 (λ≥3),0.001353,0.000116,2.616
A1,DLC1.2-d-s1,UW,30,0.24,38180.0,2227363.5482,5.8329,22911814.5,30,1.77066,1.76688,4.17785,4.1709,4.37772,4.37044,1.26171,1.25961,1.32207,1.31987,294.63725,294.63725,166.69232,167.07154,2.92567,2.92827,0.0,3.7438,4.4232,유체 (λ≥3),0.001353,0.000116,2.616
A1,DLC1.2-d-s2,DW,30,0.23,38180.0,2201661.5358,5.7656,22911811.1,30,1.76022,1.74931,4.45272,4.43867,4.66574,4.65102,1.34472,1.34048,1.40905,1.40461,294.63725,294.63725,168.24349,169.39025,8.28746,8.5217,0.0,3.9803,4.7033,유체 (λ≥3),0.001301,8.1e-05,2.516
A1,DLC1.2-d-s2,UW,30,0.23,38180.0,2201661.5358,5.7656,22911811.1,30,1.76022,1.74931,4.15225,4.12938,4.3509,4.32694,1.25398,1.24707,1.31397,1.30673,294.63725,294.63725,168.24349,169.39025,2.8715,2.86192,0.0,3.5213,4.4398,유체 (λ≥3),0.001301,8.1e-05,2.516
A1,DLC1.2-d-s3,DW,30,0.22,38180.0,2201820.7464,5.766,22911814.0,30,1.75526,1.7499,4.4594,4.45526,4.67275,4.66841,1.34674,1.34549,1.41117,1.40986,294.63725,294.63725,168.28215,168.83001,9.47719,9.72743,0.0,4.1385,4.7522,유체 (λ≥3),0.001241,8.9e-05,2.401
A1,DLC1.2-d-s3,UW,30,0.22,38180.0,2201820.7464,5.766,22911814.0,30,1.75526,1.7499,4.1471,4.13686,4.3455,4.33478,1.25242,1.24933,1.31234,1.3091,294.63725,294.63725,168.28215,168.83001,2.90724,2.90903,0.0,3.6172,4.4028,유체 (λ≥3),0.001241,8.9e-05,2.401
A1,DLC1.2-d-s4,DW,30,0.23,38180.0,2195756.617,5.7501,22911812.3,30,1.75448,1.74559,4.44462,4.43097,4.65726,4.64296,1.34228,1.33815,1.40649,1.40217,294.63725,294.63725,168.63721,169.55909,8.0059,8.04186,0.0,3.9319,4.8552,유체 (λ≥3),0.001261,9e-05,2.439
A1,DLC1.2-d-s4,UW,30,0.23,38180.0,2195756.617,5.7501,22911812.3,30,1.75448,1.74559,4.14344,4.12449,4.34167,4.32181,1.25132,1.2456,1.31118,1.30519,294.63725,294.63725,168.63721,169.55909,2.88894,2.87755,0.0,3.4027,4.5201,유체 (λ≥3),0.001261,9e-05,2.439
A1,DLC1.2-d-s5,DW,30,0.25,38180.0,2231423.9912,5.8435,22911822.4,30,1.77379,1.76952,4.48686,4.47679,4.70152,4.69096,1.35503,1.35199,1.41986,1.41667,294.63725,294.63725,166.4364,166.866,9.53351,9.44232,0.0,3.9915,5.0505,유체 (λ≥3),0.001341,0.000117,2.594
A1,DLC1.2-d-s5,UW,30,0.25,38180.0,2231423.9912,5.8435,22911822.4,30,1.77379,1.76952,4.18831,4.17876,4.38868,4.37868,1.26487,1.26199,1.32538,1.32236,294.63725,294.63725,166.4364,166.866,2.95634,2.94649,0.0,3.7323,4.4841,유체 (λ≥3),0.001341,0.000117,2.594
A1,DLC1.2-d-s6,DW,30,0.24,38180.0,2196936.7608,5.7532,22911818.8,30,1.75318,1.74657,4.45079,4.4406,4.66372,4.65304,1.34414,1.34106,1.40844,1.40522,294.63725,294.63725,168.58254,169.24821,9.03883,9.16736,0.0,4.0132,4.9112,유체 (λ≥3),0.001289,8.7e-05,2.493
A1,DLC1.2-d-s6,UW,30,0.24,38180.0,2196936.7608,5.7532,22911818.8,30,1.75318,1.74657,4.14416,4.12991,4.34243,4.32749,1.25154,1.24723,1.31141,1.3069,294.63725,294.63725,168.58254,169.24821,2.91626,2.9082,0.0,3.6715,4.4392,유체 (λ≥3),0.001289,8.7e-05,2.493
A1,DLC1.2-e-s1,DW,30,0.27,28490.0,1749253.5214,6.1389,17096842.7,30,1.84562,1.84366,4.65479,4.64972,4.87748,4.87216,1.40575,1.40421,1.473,1.47139,294.63725,294.63725,159.78205,159.95081,9.3557,9.31968,3.3,4.2619,5.9501,유체 (λ≥3),0.001007,8e-05,1.948
A1,DLC1.2-e-s1,UW,30,0.27,28490.0,1749253.5214,6.1389,17096842.7,30,1.84562,1.84366,4.33488,4.33128,4.54227,4.53849,1.30913,1.30805,1.37176,1.37062,294.63725,294.63725,159.78205,159.95081,3.10706,3.10388,0.0,4.0563,4.7,유체 (λ≥3),0.001007,8e-05,1.948
A1,DLC1.2-e-s2,DW,30,0.29,28490.0,1732417.071,6.0798,17096840.8,30,1.83063,1.82894,4.60699,4.60154,4.82739,4.82169,1.39131,1.38967,1.45787,1.45615,294.63725,294.63725,161.07184,161.2184,9.46219,9.37055,0.0,4.2859,5.2974,유체 (λ≥3),0.000997,8.1e-05,1.928
A1,DLC1.2-e-s2,UW,30,0.29,28490.0,1732417.071,6.0798,17096840.8,30,1.83063,1.82894,4.31461,4.3107,4.52102,4.51693,1.30301,1.30183,1.36535,1.36411,294.63725,294.63725,161.07184,161.2184,3.13811,3.13065,0.0,4.0795,4.6822,유체 (λ≥3),0.000997,8.1e-05,1.928
A1,DLC1.2-e-s3,DW,30,0.27,28490.0,1729178.6127,6.0684,17096859.0,30,1.8297,1.82591,4.63435,4.62444,4.85606,4.84568,1.39957,1.39658,1.46653,1.46339,294.63725,294.63725,161.30564,161.65583,9.32315,9.24351,0.0,4.1463,5.1517,유체 (λ≥3),0.000844,5e-05,1.632
A1,DLC1.2-e-s3,UW,30,0.27,28490.0,1729178.6127,6.0684,17096859.0,30,1.8297,1.82591,4.31415,4.30527,4.52055,4.51124,1.30287,1.30019,1.36521,1.36239,294.63725,294.63725,161.30564,161.65583,3.16802,3.15394,0.0,3.8126,4.617,유체 (λ≥3),0.000844,5e-05,1.632
A1,DLC1.2-e-s4,DW,30,0.29,28490.0,1754406.5077,6.1569,17096847.0,30,1.84997,1.84818,4.67429,4.66808,4.89792,4.89141,1.41164,1.40976,1.47917,1.47721,294.63725,294.63725,159.3937,159.54846,10.6841,10.59619,0.0,4.2799,5.2827,유체 (λ≥3),0.000893,7.1e-05,1.727
A1,DLC1.2-e-s4,UW,30,0.29,28490.0,1754406.5077,6.1569,17096847.0,30,1.84997,1.84818,4.352,4.3479,4.5602,4.55591,1.3143,1.31306,1.37718,1.37588,294.63725,294.63725,159.3937,159.54846,3.16482,3.15742,0.0,4.1131,4.6481,유체 (λ≥3),0.000893,7.1e-05,1.727
A1,DLC1.2-e-s5,DW,30,0.25,28490.0,1748415.3456,6.1359,17096847.7,30,1.84436,1.84299,4.67537,4.67151,4.89905,4.895,1.41196,1.4108,1.47951,1.47829,294.63725,294.63725,159.84977,159.97022,11.89517,11.88819,3.3,4.188,5.2816,유체 (λ≥3),0.000931,8.3e-05,1.801
A1,DLC1.2-e-s5,UW,30,0.25,28490.0,1748415.3456,6.1359,17096847.7,30,1.84436,1.84299,4.33975,4.33715,4.54737,4.54465,1.3106,1.30982,1.37331,1.37248,294.63725,294.63725,159.84977,159.97022,3.16897,3.16642,0.0,4.0803,4.6218,유체 (λ≥3),0.000931,8.3e-05,1.801
A1,DLC1.2-e-s6,DW,30,0.28,28490.0,1748300.246,6.1355,17096845.0,30,1.8442,1.8429,4.66252,4.65973,4.88558,4.88266,1.40808,1.40724,1.47545,1.47456,294.63725,294.63725,159.8591,159.97136,10.29159,10.27567,0.0,4.2974,5.2618,유체 (λ≥3),0.000934,6.7e-05,1.807
A1,DLC1.2-e-s6,UW,30,0.28,28490.0,1748300.246,6.1355,17096845.0,30,1.8442,1.8429,4.3377,4.33592,4.54522,4.54335,1.30999,1.30945,1.37266,1.37209,294.63725,294.63725,159.8591,159.97136,3.14579,3.14741,0.0,4.1529,4.4923,유체 (λ≥3),0.000934,6.7e-05,1.807
A1,DLC1.2-f-s1,DW,30,0.34,18970.0,1169273.2394,6.1628,11383897.2,30,1.8514,1.84965,4.76014,4.75694,4.98787,4.98452,1.43756,1.4366,1.50634,1.50532,294.63725,294.63725,159.26867,159.42196,12.65951,12.69326,3.3,4.3568,5.2952,유체 (λ≥3),0.000522,2.7e-05,1.01
A1,DLC1.2-f-s1,UW,30,0.34,18970.0,1169273.2394,6.1628,11383897.2,30,1.8514,1.84965,4.35945,4.35603,4.56801,4.56442,1.31655,1.31552,1.37954,1.37846,294.63725,294.63725,159.26867,159.42196,3.34373,3.34067,0.0,4.1424,4.6807,유체 (λ≥3),0.000522,2.7e-05,1.01
A1,DLC1.2-f-s2,DW,30,0.34,18970.0,1171495.9543,6.1745,11383897.4,30,1.85392,1.85259,4.78028,4.77701,5.00898,5.00555,1.44365,1.44266,1.51271,1.51167,294.63725,294.63725,159.02113,159.13545,12.14873,12.14176,0.0,4.3828,5.0811,유체 (λ≥3),0.000474,2e-05,0.917
A1,DLC1.2-f-s2,UW,30,0.34,18970.0,1171495.9543,6.1745,11383897.4,30,1.85392,1.85259,4.36383,4.36132,4.5726,4.56997,1.31788,1.31712,1.38093,1.38013,294.63725,294.63725,159.02113,159.13545,3.34533,3.34316,0.0,4.1822,4.5893,유체 (λ≥3),0.000474,2e-05,0.917
A1,DLC1.2-f-s3,DW,30,0.36,18970.0,1172050.2577,6.1774,11383897.6,30,1.85458,1.85333,4.74579,4.74338,4.97283,4.97031,1.43323,1.4325,1.5018,1.50103,294.63725,294.63725,158.95925,159.06661,13.43557,13.42928,3.3,4.3742,5.3383,유체 (λ≥3),0.000579,4.4e-05,1.119
A1,DLC1.2-f-s3,UW,30,0.36,18970.0,1172050.2577,6.1774,11383897.6,30,1.85458,1.85333,4.36758,4.36561,4.57654,4.57446,1.31901,1.31841,1.38211,1.38149,294.63725,294.63725,158.95925,159.06661,3.40807,3.40753,0.0,4.1597,4.715,유체 (λ≥3),0.000579,4.4e-05,1.119
A1,DLC1.2-f-s4,DW,30,0.34,18970.0,1171649.9907,6.1753,11383895.3,30,1.85446,1.85275,4.80257,4.79772,5.03233,5.02725,1.45038,1.44891,1.51976,1.51823,294.63725,294.63725,159.00109,159.14802,14.17437,14.1193,0.0,4.1601,5.4108,유체 (λ≥3),0.000539,3.3e-05,1.043
A1,DLC1.2-f-s4,UW,30,0.34,18970.0,1171649.9907,6.1753,11383895.3,30,1.85446,1.85275,4.36647,4.36302,4.57537,4.57175,1.31867,1.31763,1.38176,1.38067,294.63725,294.63725,159.00109,159.14802,3.3961,3.39257,0.0,4.0227,4.6223,유체 (λ≥3),0.000539,3.3e-05,1.043
A1,DLC1.2-f-s5,DW,30,0.33,18970.0,1172313.5613,6.1788,11383901.7,30,1.85498,1.85366,4.81383,4.8094,5.04413,5.03949,1.45378,1.45244,1.52333,1.52193,294.63725,294.63725,158.92923,159.043,15.67468,15.62291,3.3,4.1003,5.4727,유체 (λ≥3),0.000541,3.4e-05,1.046
A1,DLC1.2-f-s5,UW,30,0.33,18970.0,1172313.5613,6.1788,11383901.7,30,1.85498,1.85366,4.38069,4.37781,4.59027,4.58725,1.32297,1.3221,1.38626,1.38535,294.63725,294.63725,158.92923,159.043,3.52374,3.5173,0.0,4.0154,4.8017,유체 (λ≥3),0.000541,3.4e-05,1.046
A1,DLC1.2-f-s6,DW,30,0.37,18970.0,1172662.799,6.1806,11383895.8,30,1.85576,1.8541,4.74064,4.73637,4.96743,4.96297,1.43167,1.43038,1.50017,1.49882,294.63725,294.63725,158.88712,159.03322,11.32605,11.28909,0.0,4.2572,5.264,유체 (λ≥3),0.000538,3.2e-05,1.04
A1,DLC1.2-f-s6,UW,30,0.37,18970.0,1172662.799,6.1806,11383895.8,30,1.85576,1.8541,4.36777,4.36452,4.57673,4.57333,1.31907,1.31809,1.38217,1.38115,294.63725,294.63725,158.88712,159.03322,3.3683,3.36456,0.0,4.034,4.7191,유체 (λ≥3),0.000538,3.2e-05,1.04
A1,DLC1.2-g-s1,DW,30,0.38,11340.0,701251.3116,6.1828,6805133.8,30,1.85616,1.85466,4.84567,4.84222,5.07749,5.07387,1.46339,1.46235,1.5334,1.53231,294.63725,294.63725,158.84155,158.97029,15.06862,15.0703,3.3,4.3354,5.3503,유체 (λ≥3),0.000277,1.3e-05,0.536
A1,DLC1.2-g-s1,UW,30,0.38,11340.0,701251.3116,6.1828,6805133.8,30,1.85616,1.85466,4.38199,4.37873,4.59163,4.58821,1.32336,1.32238,1.38667,1.38564,294.63725,294.63725,158.84155,158.97029,3.61713,3.6103,0.0,4.2194,4.8752,유체 (λ≥3),0.000277,1.3e-05,0.536
A1,DLC1.2-g-s2,DW,30,0.38,11340.0,701305.9704,6.1833,6805136.5,30,1.85597,1.85481,4.86653,4.86298,5.09935,5.09563,1.46969,1.46862,1.54,1.53888,294.63725,294.63725,158.83373,158.93358,17.42964,17.37956,3.3,4.4347,5.4696,유체 (λ≥3),0.000297,1.7e-05,0.575
A1,DLC1.2-g-s2,UW,30,0.38,11340.0,701305.9704,6.1833,6805136.5,30,1.85597,1.85481,4.38809,4.38606,4.59802,4.59589,1.3252,1.32459,1.3886,1.38796,294.63725,294.63725,158.83373,158.93358,3.70975,3.70924,0.0,4.0886,4.7777,유체 (λ≥3),0.000297,1.7e-05,0.575
A1,DLC1.2-g-s3,DW,30,0.41,11340.0,700911.1116,6.1798,6805132.4,30,1.85543,1.8539,4.94981,4.94593,5.18661,5.18255,1.49484,1.49367,1.56636,1.56513,294.63725,294.63725,158.90531,159.03712,20.88606,20.82302,10.0,4.3621,5.5363,유체 (λ≥3),0.00027,1.1e-05,0.522
A1,DLC1.2-g-s3,UW,30,0.41,11340.0,700911.1116,6.1798,6805132.4,30,1.85543,1.8539,4.38158,4.37825,4.5912,4.58771,1.32324,1.32223,1.38654,1.38549,294.63725,294.63725,158.90531,159.03712,3.66866,3.66296,0.0,4.1025,4.731,유체 (λ≥3),0.00027,1.1e-05,0.522
A1,DLC1.2-g-s4,DW,30,0.39,11340.0,701135.8704,6.1818,6805131.1,30,1.85534,1.85446,4.82003,4.8191,5.05062,5.04966,1.45565,1.45537,1.52529,1.525,294.63725,294.63725,158.8677,158.94323,13.97568,14.01013,0.0,4.4868,5.3728,유체 (λ≥3),0.000321,1.4e-05,0.621
A1,DLC1.2-g-s4,UW,30,0.39,11340.0,701135.8704,6.1818,6805131.1,30,1.85534,1.85446,4.38578,4.38411,4.59561,4.59385,1.32451,1.324,1.38787,1.38734,294.63725,294.63725,158.8677,158.94323,3.72548,3.72493,0.0,4.1281,4.9047,유체 (λ≥3),0.000321,1.4e-05,0.621
A1,DLC1.2-g-s5,DW,30,0.4,11340.0,701324.7948,6.1835,6805136.5,30,1.8562,1.85482,4.88337,4.87861,5.117,5.11201,1.47478,1.47334,1.54533,1.54383,294.63725,294.63725,158.82866,158.94793,16.75047,16.62938,3.3,4.3976,5.7157,유체 (λ≥3),0.000297,1.1e-05,0.574
A1,DLC1.2-g-s5,UW,30,0.4,11340.0,701324.7948,6.1835,6805136.5,30,1.8562,1.85482,4.39788,4.39399,4.60828,4.60421,1.32816,1.32699,1.3917,1.39047,294.63725,294.63725,158.82866,158.94793,3.8237,3.80876,0.0,4.0641,4.9379,유체 (λ≥3),0.000297,1.1e-05,0.574
A1,DLC1.2-g-s6,DW,30,0.4,11340.0,701776.467,6.1875,6805133.9,30,1.85669,1.85587,4.83634,4.83474,5.06772,5.06604,1.46058,1.46009,1.53045,1.52994,294.63725,294.63725,158.74779,158.81884,15.07511,15.08093,3.3,4.3378,5.747,유체 (λ≥3),0.000321,1.5e-05,0.621
A1,DLC1.2-g-s6,UW,30,0.4,11340.0,701776.467,6.1875,6805133.9,30,1.85669,1.85587,4.39132,4.38999,4.6014,4.60002,1.32618,1.32578,1.38962,1.38921,294.63725,294.63725,158.74779,158.81884,3.72398,3.7257,0.0,4.0506,4.8105,유체 (λ≥3),0.000321,1.5e-05,0.621
A1,DLC1.2-h-s1,DW,30,0.44,6126.0,379097.8309,6.1873,3676212.4,30,1.85678,1.85581,4.80199,4.79961,5.03172,5.02923,1.4502,1.44948,1.51958,1.51883,294.63725,294.63725,158.7502,158.83386,12.83514,12.81895,0.0,4.3066,5.3852,유체 (λ≥3),0.000164,1.2e-05,0.318
A1,DLC1.2-h-s1,UW,30,0.44,6126.0,379097.8309,6.1873,3676212.4,30,1.85678,1.85581,4.41576,4.41341,4.62701,4.62455,1.33356,1.33285,1.39736,1.39661,294.63725,294.63725,158.7502,158.83386,3.93735,3.93393,0.0,4.0778,4.7655,유체 (λ≥3),0.000164,1.2e-05,0.318
A1,DLC1.2-h-s2,DW,30,0.47,6126.0,378825.469,6.1829,3676213.2,30,1.85586,1.8547,4.83252,4.82912,5.06371,5.06015,1.45942,1.45839,1.52924,1.52816,294.63725,294.63725,158.84343,158.94493,14.1547,14.13813,0.0,4.3431,5.5014,유체 (λ≥3),0.000146,7e-06,0.283
A1,DLC1.2-h-s2,UW,30,0.47,6126.0,378825.469,6.1829,3676213.2,30,1.85586,1.8547,4.43326,4.43039,4.64535,4.64235,1.33884,1.33798,1.4029,1.40199,294.63725,294.63725,158.84343,158.94493,4.17333,4.16385,0.0,4.1195,5.0113,유체 (λ≥3),0.000146,7e-06,0.283
A1,DLC1.2-h-s3,DW,30,0.45,6126.0,379206.0161,6.1891,3676212.4,30,1.85694,1.85628,4.82631,4.82537,5.05721,5.05622,1.45755,1.45726,1.52728,1.52698,294.63725,294.63725,158.71488,158.77093,14.35444,14.37372,3.3,4.4614,5.3864,유체 (λ≥3),0.000142,7e-06,0.274
A1,DLC1.2-h-s3,UW,30,0.45,6126.0,379206.0161,6.1891,3676212.4,30,1.85694,1.85628,4.4306,4.42839,4.64257,4.64025,1.33804,1.33737,1.40205,1.40136,294.63725,294.63725,158.71488,158.77093,4.16836,4.15809,0.0,4.1602,4.8641,유체 (λ≥3),0.000142,7e-06,0.274
A1,DLC1.2-h-s4,DW,30,0.45,6126.0,378921.0346,6.1844,3676212.2,30,1.85609,1.85511,4.84962,4.84721,5.08163,5.07911,1.46459,1.46386,1.53465,1.53389,294.63725,294.63725,158.81156,158.89474,15.09438,15.10059,0.0,4.4276,5.3169,유체 (λ≥3),0.000143,7e-06,0.276
A1,DLC1.2-h-s4,UW,30,0.45,6126.0,378921.0346,6.1844,3676212.2,30,1.85609,1.85511,4.4445,4.44234,4.65713,4.65487,1.34224,1.34159,1.40645,1.40577,294.63725,294.63725,158.81156,158.89474,4.3609,4.35495,0.0,4.153,4.9689,유체 (λ≥3),0.000143,7e-06,0.276
A1,DLC1.2-h-s5,DW,30,0.44,6126.0,378979.9054,6.1854,3676212.1,30,1.85658,1.8553,4.83211,4.83077,5.06328,5.06188,1.4593,1.45889,1.52911,1.52869,294.63725,294.63725,158.78892,158.89997,13.70621,13.73053,3.3,4.4952,5.5448,유체 (λ≥3),0.000144,7e-06,0.279
A1,DLC1.2-h-s5,UW,30,0.44,6126.0,378979.9054,6.1854,3676212.1,30,1.85658,1.8553,4.43383,4.431,4.64595,4.64298,1.33902,1.33816,1.40308,1.40218,294.63725,294.63725,158.78892,158.89997,4.16818,4.16513,0.0,4.0874,4.8809,유체 (λ≥3),0.000144,7e-06,0.279
A1,DLC1.2-h-s6,DW,30,0.46,6126.0,379000.06,6.1857,3676212.6,30,1.85632,1.85542,4.92275,4.92271,5.15826,5.15822,1.48667,1.48666,1.55779,1.55778,294.63725,294.63725,158.78468,158.86245,17.62701,17.75017,6.7,4.5129,5.9138,유체 (λ≥3),0.000139,6e-06,0.27
A1,DLC1.2-h-s6,UW,30,0.46,6126.0,379000.06,6.1857,3676212.6,30,1.85632,1.85542,4.41555,4.41503,4.62679,4.62625,1.33349,1.33334,1.39729,1.39713,294.63725,294.63725,158.78468,158.86245,4.01766,4.0269,0.0,4.2058,4.8663,유체 (λ≥3),0.000139,6e-06,0.27
A1,DLC1.2-i-s1,DW,30,0.56,2997.0,185401.3431,6.1852,1798500.0,30,1.85665,1.85525,4.81265,4.80893,5.04289,5.039,1.45342,1.4523,1.52295,1.52178,294.63725,294.63725,158.79192,158.91418,12.44548,12.40471,0.0,4.3398,5.3908,유체 (λ≥3),6e-05,3e-06,0.116
A1,DLC1.2-i-s1,UW,30,0.56,2997.0,185401.3431,6.1852,1798500.0,30,1.85665,1.85525,4.50177,4.4977,4.71714,4.71288,1.35954,1.35831,1.42458,1.42329,294.63725,294.63725,158.79192,158.91418,4.86295,4.84883,0.0,4.0942,4.9224,유체 (λ≥3),6e-05,3e-06,0.116
A1,DLC1.2-i-s2,DW,30,0.46,2997.0,185469.5548,6.1875,1798499.9,30,1.85707,1.85584,4.8604,4.86013,5.09292,5.09264,1.46784,1.46776,1.53806,1.53798,294.63725,294.63725,158.74476,158.85066,15.55917,15.66944,3.3,4.4921,5.3593,유체 (λ≥3),5.7e-05,4e-06,0.111
