design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_Sys,D30_UW,D30_DW,life_UW_yr,life_DW_yr,life_Sys_yr,t_s
a01,DLC2.4.2-b-s2,0.5,center,15,25.0,1.9955,0.0822,3.6510840320057642e-06,5.109988615755868e-07,8216737.751587481,58708545.66583493,7492053.104217378,1.518
a01,DLC2.4.2-b-s3,0.42,center,15,25.0,2.9279,1.0978,4.107431825228456e-06,3.0347517131123455e-07,7303833.946977657,98854874.58620773,6974078.521564054,1.634
a01,DLC2.4.2-b-s4,0.42,center,15,25.0,2.8789,1.2933,3.3430056301037792e-06,2.9088003924058415e-07,8973960.357664336,103135299.61809199,8491626.209330272,1.626
a01,DLC2.4.2-b-s5,0.37,center,15,25.0,2.2054,1.1458,3.781099201849354e-06,4.479626015935591e-07,7934200.7174334,66969876.26484788,7344650.43624001,1.568
a01,DLC2.4.2-b-s6,0.29,center,15,25.0,2.8193,1.3376,3.0273188151266263e-06,3.557039619383318e-07,9909759.041597726,84339797.16312827,9179704.596955396,1.538
a01,DLC4.1-a-y1,0.16,center,10,10000.0,1.6419,1.4971,0.0016926241775837832,0.00013339669198404153,17723.95809849823,224893.13305901882,16866.57618711324,1.138
a01,DLC4.1-a-y2,0.16,center,10,10000.0,1.6135,1.4836,0.0016595730051043869,0.00012939099535487462,18076.939012461826,231855.39239203164,17212.478032045652,1.212
a01,DLC4.1-a-y3,0.16,center,10,10000.0,1.5976,1.4866,0.0016466080418298691,0.00012714043072441046,18219.272126632586,235959.55927684394,17356.98944016167,1.121
a01,DLC4.1-b-y1,0.28,center,10,500.0,1.8422,1.4458,7.521089434631563e-05,5.061680819338645e-06,398878.3840524776,5926884.975714406,382587.172026552,1.063
a01,DLC4.1-b-y2,0.29,center,10,500.0,1.9621,1.5837,6.752809702909175e-05,4.1571319685575615e-06,444259.52040490217,7216513.747195131,427777.68645484373,1.132
a01,DLC4.1-b-y3,0.28,center,10,500.0,1.8848,1.5929,6.60463252955579e-05,3.8415239220101895e-06,454226.6335901313,7809400.802664174,438379.01578337303,1.06
a01,DLC4.1-c-y1,0.24,center,10,500.0,2.4987,1.6547,5.671666196732228e-05,5.065743054774174e-06,528945.0923131675,5922132.1878390005,499716.25527388,1.148
a01,DLC4.1-c-y2,0.31,center,10,500.0,2.699,1.5642,4.182058369306721e-05,3.336303820187341e-06,717350.1025279386,8991986.826402228,682194.8825098387,1.118
a01,DLC4.1-c-y3,0.48,min_pos,10,500.0,3.3078,0.8017,5.409434189185651e-05,5.233647145227695e-06,554586.6527034368,5732140.354046513,521240.68822956673,1.155
a01,DLC6.4-a-s1,3.0,center,30,24340.0,0.148,0.1508,0.0009102457172442978,7.373467567068421e-05,32958.13364639913,406864.2023189579,31316.420017955992,3.469
a01,DLC6.4-a-s2,3.0,center,30,24340.0,0.5776,0.5799,0.001412758056446982,0.00011443824199231035,21235.058517697325,262150.12986669125,20177.321092947466,3.503
