design,DLC,k,ksel,nbin,ScaleFactor,eps_UW,eps_DW,eps_Sys
b33,DLC1.2-c-s4,0.22,center,30,45040.0,2.0477,-8.0482,1.7033
b33,DLC1.2-c-s5,0.19,center,30,45040.0,1.7661,-10.3074,1.3785
b33,DLC1.2-c-s6,0.21,center,30,45040.0,1.9844,-8.1268,1.6361
b33,DLC1.2-d-s1,0.19,center,30,38180.0,1.8247,-14.9533,1.3263
b33,DLC1.2-d-s2,0.2,center,30,38180.0,2.0617,-12.1995,1.7267
b33,DLC1.2-d-s3,0.19,center,30,38180.0,1.861,-11.8991,1.5234
b33,DLC1.2-d-s4,0.2,center,30,38180.0,2.1289,-14.7513,1.7028
b33,DLC1.2-d-s5,0.2,center,30,38180.0,1.7124,-13.9497,1.2312
b33,DLC1.2-d-s6,0.2,center,30,38180.0,1.9326,-13.6455,1.5027
b33,DLC1.2-e-s1,0.23,center,30,28490.0,2.0774,-19.9244,1.4131
b33,DLC1.2-e-s2,0.24,center,30,28490.0,2.3313,-20.2078,1.6286
b33,DLC1.2-e-s3,0.21,center,30,28490.0,2.2769,-18.7843,1.7587
b33,DLC1.2-e-s4,0.23,center,30,28490.0,1.8394,-24.3307,1.1304
b33,DLC1.2-e-s5,0.21,center,30,28490.0,1.9398,-12.7555,1.4866
b33,DLC1.2-e-s6,0.22,center,30,28490.0,2.0464,-20.1158,1.4379
b33,DLC1.2-f-s1,0.29,center,30,18970.0,2.3423,-24.9187,1.5037
b33,DLC1.2-f-s2,0.28,center,30,18970.0,1.7908,-24.8542,1.1316
b33,DLC1.2-f-s3,0.29,center,30,18970.0,2.1311,-21.3376,1.1763
b33,DLC1.2-f-s4,0.28,center,30,18970.0,2.0894,-22.1166,1.218
b33,DLC1.2-f-s5,0.27,center,30,18970.0,2.2273,-19.232,1.4561
b33,DLC1.2-f-s6,0.31,center,30,18970.0,2.6716,-28.6321,1.6156
b33,DLC1.2-g-s1,0.35,center,30,11340.0,2.629,-24.9524,1.614
b33,DLC1.2-g-s2,0.36,center,30,11340.0,2.7797,-17.2553,1.9293
b33,DLC1.2-g-s3,0.35,center,30,11340.0,2.1664,-31.8705,0.8516
b33,DLC1.2-g-s4,0.35,center,30,11340.0,2.2496,-26.3123,1.1675
b33,DLC1.2-g-s5,0.37,center,30,11340.0,2.7208,-26.6439,1.619
b33,DLC1.2-g-s6,0.36,center,30,11340.0,2.0776,-24.3026,0.9019
b33,DLC1.2-h-s1,0.41,center,30,6126.0,2.5091,-22.2106,1.0149
b33,DLC1.2-h-s2,0.43,center,30,6126.0,2.9901,-31.3083,1.5915
b33,DLC1.2-h-s3,0.41,center,30,6126.0,2.0877,-29.0701,0.7711
b33,DLC1.2-h-s4,0.42,center,30,6126.0,2.1752,-25.2077,0.8378
b33,DLC1.2-h-s5,0.41,center,30,6126.0,2.5493,-30.5961,1.0992
b33,DLC1.2-h-s6,0.42,center,30,6126.0,2.0499,-35.8762,0.6402
b33,DLC1.2-i-s1,0.52,center,30,2997.0,2.8889,-38.0242,0.9813
b33,DLC1.2-i-s2,0.44,center,30,2997.0,2.3947,-21.375,1.0555
b33,DLC1.2-i-s3,0.43,center,30,2997.0,2.6987,-22.0115,1.3017
b33,DLC1.2-i-s4,0.47,center,30,2997.0,2.1022,-37.632,0.2508
b33,DLC1.2-i-s5,0.47,center,30,2997.0,2.4323,-31.4544,0.0769
b33,DLC1.2-i-s6,0.5,center,30,2997.0,2.0989,-27.7046,0.4913
b33,DLC1.2-j-s1,0.51,min_pos,30,1332.0,3.8647,-32.3243,1.2955
b33,DLC1.2-j-s2,0.54,center,30,1332.0,2.2446,-31.6385,0.1457
b33,DLC1.2-j-s3,0.53,center,30,1332.0,2.3862,-34.8149,0.106
b33,DLC1.2-j-s4,0.52,min_pos,30,1332.0,3.2114,-32.6414,1.207
b33,DLC1.2-j-s5,0.56,center,30,1332.0,2.6938,-20.8907,0.927
b33,DLC1.2-j-s6,0.58,center,30,1332.0,1.815,-31.4966,0.2402
b33,DLC1.2-k-s1,0.62,center,30,538.2,2.8213,-16.0926,0.9342
b33,DLC1.2-k-s2,0.66,center,30,538.2,1.7824,-12.0548,0.6897
b33,DLC1.2-k-s3,0.64,center,30,538.2,2.2358,-12.1852,0.6394
b33,DLC1.2-k-s4,0.61,center,30,538.2,2.0864,-10.7122,0.3804
b33,DLC1.2-k-s5,0.52,center,30,538.2,0.8376,2.4501,1.097
b33,DLC1.2-k-s6,0.58,center,30,538.2,2.8741,-17.6912,0.6177
b33,DLC2.4.1-a-s1,0.31,center,3,50.0,0.1933,7.9567,1.9944
b33,DLC2.4.1-a-s2,0.35,center,3,50.0,0.7061,8.9441,2.5456
b33,DLC2.4.1-a-s3,0.34,center,3,50.0,1.0567,5.5272,2.0672
b33,DLC2.4.1-a-s4,0.3,center,3,50.0,1.4334,2.297,1.6354
b33,DLC2.4.1-a-s5,0.36,center,3,50.0,0.4284,10.0846,2.6348
b33,DLC2.4.1-a-s6,0.31,center,3,50.0,0.4902,11.0805,2.8018
b33,DLC2.4.1-b-s1,0.63,min_pos,3,50.0,3.7166,-11.0655,0.4019
